Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Beijing,Beijing,Beijing_Station_8,29.53229,100.853612,2023-03-17,23.78,6.89,5.3,676.82,13.62,3.0,0.020581261994566405,0.5567704708050311,0.09536850209702105,3.67,25.04,2.59,4.662398419862525,0.45132633382908693,0.09454927737374419,99,76.63,Very Poor
Shandong,Jinan,Jinan_Station_5,27.557246,111.650443,2023-04-02,10.16,6.99,8.59,524.94,5.59,2.04,0.02187193112718136,0.535985977176174,0.10994553713545545,3.21,18.54,1.38,5.031983350292757,0.5186567360602297,0.09105666186842853,105,95.6,Very Poor
Jiangsu,Nanjing,Nanjing_Station_5,43.177947,108.464772,2023-04-01,8.08,7.37,8.27,542.83,1.77,2.7,0.019575928499618034,0.48236084328562606,0.10236070231511606,2.69,20.72,5.21,4.611107653219158,0.46844906430832367,0.0947275564680865,111,3.88,Good
Beijing,Beijing,Beijing_Station_6,35.17928,115.268513,2023-10-31,20.83,6.31,7.03,584.18,2.81,1.39,0.02015461780309673,0.5392049652727999,0.11290995491512336,3.9,24.29,3.75,4.71083787570902,0.46860283034655126,0.09514693022025256,90,76.68,Good
Beijing,Beijing,Beijing_Station_7,30.417934,106.465772,2023-07-04,13.8,6.25,6.51,433.85,1.44,1.69,0.022244085622866686,0.5031632442560741,0.08844570664517756,2.81,22.71,3.78,5.033142920579327,0.5520438213575929,0.11981879924164218,109,49.33,Very Poor
Beijing,Beijing,Beijing_Station_3,31.588374,124.139647,2023-12-27,14.72,6.82,5.54,595.25,4.41,1.33,0.017222127295883388,0.4644523662741674,0.10300085472950493,3.85,8.43,5.13,4.754859419446554,0.5339723099497391,0.08658037911212801,97,2.03,Very Poor
Jiangsu,Suzhou,Suzhou_Station_9,23.914985,106.51995,2023-01-29,19.68,6.27,8.15,604.89,13.29,1.08,0.01949944285156785,0.4723585900052116,0.10513699297335526,3.2,18.74,6.02,5.4680302449730975,0.551551035227078,0.08431689368249096,103,49.76,Poor
Henan,Luoyang,Luoyang_Station_1,23.31784,120.590445,2023-11-16,18.28,6.81,6.04,304.27,4.88,2.0,0.02408218042107259,0.49850360475483135,0.1054147960964208,3.42,30.18,3.16,4.912220610296877,0.45103140073638315,0.11056889478475895,99,1.84,Very Poor
Hubei,Wuhan,Wuhan_Station_5,22.263167,103.8727,2023-05-12,25.93,7.77,6.89,474.6,0.48,2.11,0.02226975505513438,0.48765819371033226,0.10293391770419748,3.58,21.6,2.56,5.26436072380036,0.5370357597748825,0.0992619008884219,97,91.83,Moderate
Guangdong,Guangzhou,Guangzhou_Station_5,28.714597,113.469698,2023-01-02,13.65,6.81,9.8,503.77,8.16,2.09,0.022437995786330364,0.5371625018043232,0.1136370403693193,3.05,14.76,3.77,5.06582367883824,0.4935530524361411,0.11045656351900845,93,94.51,Very Poor
Shandong,Jinan,Jinan_Station_6,33.380421,120.931554,2023-12-13,18.4,6.11,6.12,547.67,3.33,2.31,0.02017405183108774,0.4998298162244949,0.10809085580050343,3.18,17.65,4.2,5.132072651349174,0.43911237671239434,0.10955889647702577,91,61.78,Moderate
Sichuan,Chengdu,Chengdu_Station_10,31.449107,104.230581,2023-02-12,18.3,7.12,9.57,444.05,3.65,1.04,0.022003044947347863,0.49984667650911424,0.0904090189374545,3.89,13.89,5.07,4.985131884206637,0.48812346099732906,0.10415268761905594,92,88.68,Good
Henan,Zhengzhou,Zhengzhou_Station_1,40.550681,121.676152,2023-06-04,26.89,6.66,7.89,407.76,23.95,1.65,0.02161244988771874,0.4626480251699269,0.1025537369533934,3.69,17.76,3.27,5.053053753771556,0.5413224566964097,0.10723984600241465,96,60.51,Excellent
Beijing,Beijing,Beijing_Station_9,41.886854,105.01273,2023-10-27,16.79,8.41,5.36,502.01,8.38,1.46,0.022618187206186195,0.47854192347382785,0.10510564770942879,3.03,14.4,3.42,4.771877373308114,0.5167202217447127,0.11207005747174037,109,17.08,Excellent
Zhejiang,Hangzhou,Hangzhou_Station_10,28.57836,118.720297,2023-01-27,20.34,6.13,8.66,395.28,4.17,2.14,0.02018213201379638,0.5148187826470212,0.10310424737871138,3.31,18.43,3.84,5.143805926686933,0.5483623651206528,0.10199716808345016,101,47.34,Poor
Zhejiang,Ningbo,Ningbo_Station_9,44.313407,124.854243,2023-07-24,24.87,7.15,6.45,689.87,8.56,1.1,0.025102604782872292,0.5740082609196125,0.08412272507359052,2.93,20.72,4.36,6.39472870274035,0.4623757050930912,0.13290336839737904,116,55.23,Good
Sichuan,Mianyang,Mianyang_Station_10,40.478566,123.318701,2023-03-23,17.83,7.86,6.47,439.62,5.54,1.84,0.019145842118950894,0.5207615640166535,0.09995215981384101,3.05,21.67,3.94,5.007834193259156,0.5065559194183322,0.11538130064985808,84,60.6,Moderate
Henan,Luoyang,Luoyang_Station_10,40.28552,104.539686,2023-05-16,16.86,7.05,8.68,400.74,1.16,3.54,0.024767177867303685,0.5251080443107141,0.10428122825646975,3.25,23.77,2.76,4.589463670696285,0.4651452502119895,0.10359891654304931,104,43.03,Good
Hubei,Wuhan,Wuhan_Station_3,26.126145,123.531466,2023-06-15,22.85,6.83,6.96,585.32,7.79,1.05,0.01637662983417518,0.4753258471472037,0.0996771788796202,2.64,29.87,2.44,5.72741009128106,0.5142425363187897,0.12117195851606155,90,73.82,Poor
Shandong,Qingdao,Qingdao_Station_3,32.605127,113.751642,2023-12-06,21.54,6.35,8.9,464.4,14.25,0.91,0.018554914872659537,0.5201588621302479,0.08922913852910284,3.34,20.26,5.6,5.037380291950675,0.4988397335598016,0.1026355870015152,93,47.08,Good
Shandong,Jinan,Jinan_Station_8,21.934906,116.83563,2023-08-16,21.49,7.07,7.43,489.38,3.43,1.37,0.020384649619092927,0.492251176393628,0.09161144632457997,3.96,9.13,3.93,5.493832674786134,0.49873113001365255,0.10266980513467061,102,90.09,Good
Guangdong,Shenzhen,Shenzhen_Station_4,44.068307,118.333646,2023-11-05,25.52,7.72,8.44,415.82,0.64,2.03,0.018401417884433908,0.5269036772809039,0.09086225073044281,2.93,15.79,5.83,5.05383828359792,0.4791467466867365,0.08886140097940398,98,2.47,Very Poor
Jiangsu,Suzhou,Suzhou_Station_1,27.408453,115.587916,2023-07-06,20.8,7.68,7.53,488.04,0.89,2.16,0.021912559881724542,0.4954282928447854,0.10566380653085333,2.14,13.99,4.66,4.925250575202692,0.46946281475852913,0.1184982991915291,98,82.51,Excellent
Guangdong,Guangzhou,Guangzhou_Station_6,34.911777,108.854647,2023-02-27,34.64,6.5,6.16,443.46,0.45,1.55,0.019911006200993592,0.49304286345231013,0.11345465962589127,2.55,7.69,3.21,5.094079439114835,0.5459156759919921,0.09927027576720349,105,46.01,Good
Guangdong,Shenzhen,Shenzhen_Station_7,33.793103,102.93558,2023-06-22,17.17,6.7,6.69,430.23,1.64,2.17,0.020731888341038417,0.47319107934772997,0.10019097282584453,3.24,28.84,4.78,4.72321609245539,0.5043209066625423,0.1014297989867714,98,60.4,Poor
Jiangsu,Nanjing,Nanjing_Station_5,32.532104,106.031047,2023-10-01,12.61,7.84,6.53,416.58,3.26,2.36,0.019388853549469696,0.4780809563149963,0.09522025956466906,3.55,18.1,5.19,4.979884863021978,0.5427812316670142,0.09911653067020865,100,49.72,Moderate
Shanghai,Shanghai,Shanghai_Station_5,28.954188,109.879312,2023-01-20,19.24,7.53,6.21,461.2,2.89,0.72,0.015848930851859434,0.507842169379734,0.10440357167020677,3.05,22.35,3.88,4.712334476491896,0.4744557410487982,0.09502934929145113,102,7.83,Poor
Shandong,Jinan,Jinan_Station_6,36.65027,117.291187,2023-10-06,23.23,6.45,10.5,516.13,0.67,2.08,0.021829685910505124,0.4438806513342158,0.11108044566356828,3.5,11.92,4.25,4.88789715258356,0.49287453225858613,0.10720751837594378,92,5.64,Very Poor
Zhejiang,Ningbo,Ningbo_Station_2,39.704545,100.747599,2023-12-01,20.51,5.84,11.35,544.17,2.19,2.68,0.01985158988321698,0.5244689667907468,0.11042154126457075,2.83,18.99,3.71,5.360792137944109,0.5293386944728411,0.09644655620098774,106,35.1,Good
Sichuan,Mianyang,Mianyang_Station_3,41.582674,109.01551,2023-05-28,11.67,6.25,8.27,502.54,0.91,2.35,0.02126201069017675,0.5043734840743046,0.11276678168295982,3.87,15.12,6.21,4.984557248426748,0.5137135033901856,0.09281609660286705,100,81.06,Excellent
Hubei,Yichang,Yichang_Station_7,32.743007,104.86121,2023-09-07,24.26,7.61,8.68,440.78,3.47,1.95,0.02010579181301633,0.5123514003217456,0.09012220997461534,3.15,13.99,4.45,5.09554045903178,0.4976528492962231,0.09960074381399409,97,12.02,Poor
Shandong,Jinan,Jinan_Station_7,42.056473,111.532936,2023-12-24,29.96,7.2,11.18,443.09,3.69,2.25,0.022285884043104425,0.5474878766366177,0.12255582013668247,3.15,13.82,3.72,5.2943003805322455,0.5147356145250157,0.09255225557024715,104,21.12,Excellent
Henan,Zhengzhou,Zhengzhou_Station_5,23.974833,106.312564,2023-04-14,15.29,6.73,7.57,583.72,1.41,1.05,0.02008906507063676,0.4771311774967496,0.10532710216383807,2.41,21.13,4.14,5.551798056749361,0.5458672482325948,0.08299886783450461,98,75.07,Excellent
Henan,Luoyang,Luoyang_Station_9,24.249498,116.238433,2023-07-28,32.46,6.86,7.36,511.66,1.98,1.72,0.019534877477835708,0.5604873313470683,0.10131198663765986,2.65,10.47,3.28,4.527542173310969,0.49517446382708385,0.10023976945310764,90,59.18,Poor
Yunnan,Dali,Dali_Station_6,28.253859,120.188429,2023-06-30,24.1,7.41,9.91,621.85,3.24,1.82,0.019126471207722432,0.524813269798445,0.11466178937190949,1.88,20.03,4.86,5.021789153637274,0.5486362367220323,0.10679280932599866,95,56.14,Good
Hubei,Yichang,Yichang_Station_3,32.11395,102.514577,2023-11-26,20.37,7.51,13.28,559.81,6.92,3.16,0.0242100686662985,0.48649794274804165,0.0923980219024869,3.38,24.13,2.87,5.168515673864561,0.5446300845080145,0.10334189333664057,103,67.81,Very Poor
Shanghai,Shanghai,Shanghai_Station_3,21.467551,119.956066,2023-12-16,28.54,6.61,5.44,410.46,28.54,2.37,0.021868555291005305,0.46498664491530317,0.09308488513556226,3.03,17.62,4.23,5.328475761707132,0.48611264631705353,0.10334764160226229,98,95.41,Excellent
Yunnan,Dali,Dali_Station_6,21.27141,105.700806,2023-08-09,21.32,6.98,9.49,509.35,0.03,2.2,0.0200813747920034,0.5536872345897664,0.10429693937846889,3.82,32.71,4.71,5.4193634136214195,0.5451476538395674,0.09088904739523684,83,16.39,Very Poor
Hubei,Wuhan,Wuhan_Station_6,27.287404,114.18442,2023-03-04,15.52,7.53,12.68,413.92,0.94,1.57,0.02108463595970207,0.49515697416077203,0.11137675992883701,2.62,21.93,2.47,5.095389011765577,0.47177287821936886,0.11514780633045874,90,8.77,Very Poor
Henan,Zhengzhou,Zhengzhou_Station_5,24.075711,115.159681,2023-01-04,27.65,6.61,10.34,649.81,1.66,1.59,0.018926635471800506,0.5379879885730943,0.09785387603790346,2.5,24.17,2.83,4.166887206513155,0.5004429160678114,0.1034350030069291,100,3.08,Poor
Zhejiang,Hangzhou,Hangzhou_Station_3,20.790463,110.339948,2023-06-05,19.92,7.34,9.18,477.99,0.12,2.66,0.023187174480934707,0.4480373509215831,0.10707258651874117,3.65,24.33,3.51,4.73415264745376,0.507222565508755,0.10239611484722033,85,85.46,Poor
Shanghai,Shanghai,Shanghai_Station_6,25.198373,102.622541,2023-04-06,19.21,6.54,8.18,343.54,1.46,1.03,0.020179717077148464,0.5262999965218713,0.09773592901605767,2.82,28.56,4.71,4.726033494719723,0.5119142633861955,0.10871317279394077,113,45.57,Good
Beijing,Beijing,Beijing_Station_10,31.6198,123.579557,2023-04-26,27.96,7.44,9.93,469.46,4.2,1.64,0.01842594314749769,0.4749872866465943,0.09454850797267157,3.56,21.94,2.96,4.853034722521988,0.5654783131280112,0.10361195420683345,94,42.11,Excellent
Yunnan,Kunming,Kunming_Station_10,31.087226,118.153723,2023-03-27,12.85,6.76,7.4,464.18,0.28,1.26,0.025794813730507356,0.4954860785837972,0.09886268797849662,3.04,24.87,6.05,5.301311690084024,0.5253523087997323,0.10285050671080853,76,45.72,Good
Zhejiang,Ningbo,Ningbo_Station_9,37.406507,108.941211,2023-10-18,24.92,7.06,7.05,369.54,1.9,1.46,0.020648035521475566,0.4910128605181231,0.10210113119485917,2.77,5.58,4.47,4.577161090756418,0.4706941439189585,0.0961408887650137,114,22.11,Very Poor
Shanghai,Shanghai,Shanghai_Station_7,21.007743,114.425192,2023-08-19,24.15,6.68,8.58,463.64,2.51,2.52,0.019815689289546343,0.523828047406681,0.09748531283186071,3.4,14.41,5.77,4.655557030065819,0.5002155963359343,0.09129375419650287,83,26.07,Excellent
Hubei,Yichang,Yichang_Station_4,44.712157,119.756086,2023-02-15,16.98,7.25,9.07,564.23,4.54,1.39,0.021429388074878628,0.5507793398823638,0.07931199052743147,2.1,25.47,1.77,4.647830938694093,0.5058413732256959,0.1056438841105205,89,14.09,Moderate
Hubei,Wuhan,Wuhan_Station_10,34.744498,106.082248,2023-10-12,27.08,7.39,7.68,530.83,15.0,2.08,0.02074614535168748,0.4597597214005697,0.11800664908508036,2.86,21.32,3.23,5.144528449397768,0.5730941999074233,0.09624826975834821,104,90.58,Excellent
Jiangsu,Nanjing,Nanjing_Station_10,28.444314,121.019784,2023-10-21,13.95,7.03,8.23,518.58,6.58,1.54,0.018300654846298964,0.5203384940680442,0.1172680759252092,2.84,12.72,4.67,5.023585656266842,0.5398447884861923,0.10990854373677195,111,22.84,Moderate
Shandong,Qingdao,Qingdao_Station_10,23.820036,116.241006,2023-04-08,15.35,6.43,7.31,441.42,1.18,2.44,0.01995708113757318,0.5530244257990322,0.0963932893463244,2.69,21.43,4.13,4.759716397551979,0.5094226246328475,0.09950899095397148,92,3.97,Poor
Shanghai,Shanghai,Shanghai_Station_9,40.547483,108.271989,2023-11-11,19.07,7.61,5.52,560.78,5.65,1.92,0.023200494741176168,0.48145956789522215,0.12424646241299186,3.0,24.88,4.4,5.104420317618881,0.5229779873015872,0.09941766714997158,97,22.76,Poor
Shandong,Jinan,Jinan_Station_6,28.815339,107.178131,2023-03-08,26.96,7.06,10.64,364.18,1.41,2.09,0.022283161552585185,0.5435923752508174,0.10222238489296419,2.8,24.65,3.57,5.096259761233264,0.476239463214859,0.09076331859211706,87,17.57,Moderate
Jiangsu,Suzhou,Suzhou_Station_1,29.275042,112.559816,2023-05-21,20.16,7.04,7.14,627.27,2.05,1.94,0.02242873375708746,0.5510522974527554,0.1187048183255668,2.99,18.29,3.4,4.832239209751436,0.491464889938527,0.104067571547656,97,68.59,Excellent
Shanghai,Shanghai,Shanghai_Station_2,20.826015,106.925955,2023-11-25,17.44,7.34,10.78,678.73,2.31,1.01,0.020056281471839972,0.5905059148929733,0.10971845211645287,3.16,16.61,4.4,5.6745419231242415,0.5131624095496008,0.09475781997789312,116,19.11,Excellent
Zhejiang,Ningbo,Ningbo_Station_4,42.591936,101.851922,2023-03-10,30.29,6.28,6.97,487.35,8.08,1.37,0.02357330056558575,0.585677827939586,0.11017361145993547,3.0,27.84,3.03,5.5658860720263315,0.409537445691015,0.09788621801023112,92,52.98,Excellent
Shandong,Qingdao,Qingdao_Station_3,38.983214,107.496707,2023-07-16,24.4,6.28,8.66,418.6,1.67,2.37,0.021497510894841584,0.49240386108813294,0.10093427167125377,3.74,14.84,3.85,5.306958541659938,0.48411709869890984,0.10034039022175278,93,70.35,Good
Zhejiang,Hangzhou,Hangzhou_Station_1,36.312548,111.009444,2023-12-03,13.58,7.74,8.98,477.09,1.94,2.11,0.01793631020280305,0.48257484149961594,0.10361818005543634,2.29,11.66,3.78,5.3700026223843915,0.5254865558699748,0.11001312613964842,96,68.55,Good
Henan,Zhengzhou,Zhengzhou_Station_9,33.712412,107.658689,2023-11-11,13.27,6.86,9.01,552.78,3.33,2.48,0.021229572660383705,0.4709349978203071,0.11834617306963906,2.78,17.02,4.03,5.1126794460992615,0.5384745774443509,0.08483447675860134,97,20.73,Good
Beijing,Beijing,Beijing_Station_7,38.147057,107.339193,2023-05-15,12.47,6.5,5.64,599.6,4.3,2.33,0.019981316261489284,0.49949673536505423,0.09320547114586107,2.72,18.15,3.85,5.305344279452585,0.47441238069473,0.09765989254690055,108,55.78,Excellent
Shandong,Jinan,Jinan_Station_1,36.990356,121.604573,2023-10-09,20.65,5.81,4.34,561.6,1.75,2.31,0.018139709677724936,0.5121376885549315,0.10022106049282573,1.97,23.77,4.24,4.9113848519141525,0.4842119241761935,0.09305175652853848,99,59.04,Excellent
Guangdong,Guangzhou,Guangzhou_Station_3,41.424164,113.829612,2023-10-29,20.54,6.55,9.92,566.35,4.96,2.24,0.0204560220421738,0.4431750434168566,0.09793722451726751,2.45,23.3,4.8,4.963232311269316,0.44614061674609573,0.10272003064814328,112,98.1,Excellent
Beijing,Beijing,Beijing_Station_2,44.195412,104.626802,2023-01-30,26.34,7.25,5.55,642.46,4.73,1.48,0.02031110614380024,0.5135940236404768,0.09768410813500164,3.03,28.5,2.14,5.390804577136088,0.4982829149144976,0.09415875600154777,112,1.8,Moderate
Jiangsu,Suzhou,Suzhou_Station_9,22.786052,117.304664,2023-11-02,20.1,6.6,9.16,546.0,4.81,1.89,0.02082034510248771,0.49993048439336174,0.09489980010396473,3.44,14.93,3.47,5.412429170436161,0.47649849273138045,0.10404922296614671,100,27.07,Moderate
Zhejiang,Ningbo,Ningbo_Station_6,22.700974,104.093086,2023-07-12,20.41,6.82,4.84,418.21,10.08,2.31,0.022679920006509705,0.4804299439134406,0.10403685505814846,2.51,23.27,3.28,5.3781495172437195,0.528122424834292,0.09548525275066311,115,46.46,Excellent
Guangdong,Shenzhen,Shenzhen_Station_5,33.579938,116.441033,2023-04-14,23.43,7.7,7.39,634.61,7.7,2.35,0.022950275422555164,0.6066998409284198,0.11669372753213371,3.29,22.58,2.71,5.185213221566125,0.5102548162727878,0.09722736859662007,108,3.28,Moderate
Shandong,Jinan,Jinan_Station_8,37.63957,120.324896,2023-11-13,30.72,6.77,8.32,615.6,1.1,1.42,0.017016198564431206,0.4827576911764417,0.1099485510733008,3.19,17.96,3.63,4.941211406164448,0.5454239821646603,0.08667290218117785,108,78.99,Excellent
Shanghai,Shanghai,Shanghai_Station_1,28.983506,124.229404,2023-11-16,15.6,7.13,7.57,382.22,2.53,2.26,0.022055296952801378,0.4478516679067824,0.09625371024927559,3.2,12.74,4.52,4.8477247806073755,0.5240172852783758,0.09760603810965662,112,49.15,Very Poor
Hubei,Wuhan,Wuhan_Station_10,22.539582,105.778641,2023-03-01,15.95,7.09,6.43,520.34,16.0,2.46,0.020839114850845296,0.4951424565199285,0.10561079927065088,3.56,19.21,4.0,5.5425062883536675,0.571738272183044,0.08086250202822498,101,20.93,Moderate
Jiangsu,Nanjing,Nanjing_Station_10,39.917628,112.093341,2023-05-06,8.11,7.1,8.73,496.08,2.16,1.45,0.023738917494510004,0.4958174134181683,0.08888043772938686,3.12,14.32,3.18,5.155631833722459,0.5139309273743784,0.09458635346947375,87,58.77,Excellent
Shanghai,Shanghai,Shanghai_Station_1,37.747562,123.20505,2023-12-23,18.01,6.98,5.8,679.67,1.57,2.3,0.018765565507901323,0.5356484507427053,0.0938908583885606,3.31,29.05,4.66,5.414363336502808,0.49283112534417484,0.10754655686279335,98,14.16,Poor
Zhejiang,Hangzhou,Hangzhou_Station_9,32.175092,112.208676,2023-01-30,13.65,7.77,7.78,529.91,16.38,1.86,0.018699763915657617,0.5228912913439898,0.09220055572152212,2.06,20.92,3.55,4.559194124882044,0.48782988907169056,0.1023344266966717,106,65.01,Excellent
Zhejiang,Hangzhou,Hangzhou_Station_5,39.558736,102.621163,2023-11-18,21.85,7.06,9.87,577.69,0.48,1.21,0.02178881985795479,0.45488307725086213,0.1130670182353057,2.95,14.44,2.75,5.432093747216571,0.48931515691030825,0.09000248783050324,94,97.22,Good
Sichuan,Chengdu,Chengdu_Station_5,26.0195,103.647542,2023-06-10,22.37,6.65,7.52,546.64,1.03,2.66,0.02188463433587628,0.5806943602571919,0.09355270043950555,2.96,24.0,3.84,4.508111803319589,0.529656010052415,0.10618656176183805,98,2.25,Very Poor
Sichuan,Chengdu,Chengdu_Station_6,29.360474,123.81977,2023-12-30,27.31,6.85,10.15,642.88,12.02,2.02,0.021711107879211263,0.44251590060385404,0.09458898702369116,2.58,17.99,3.92,5.134610559237903,0.5177478784915621,0.09943979417801785,105,65.92,Good
Yunnan,Dali,Dali_Station_4,44.409911,118.379242,2023-08-07,21.67,5.75,7.0,619.72,2.46,2.13,0.01817683795895516,0.5402047260520685,0.08838294945436302,2.77,20.97,5.41,4.913210854661672,0.4723477318703575,0.09176814921708853,115,88.19,Excellent
Yunnan,Dali,Dali_Station_4,42.344017,107.724448,2023-04-29,34.68,6.49,4.58,460.69,2.5,1.24,0.018991193107181035,0.48476509604516904,0.11330066754840667,3.1,17.52,3.51,4.922790627550487,0.5135132848115731,0.0994717143099706,108,22.15,Excellent
Shandong,Jinan,Jinan_Station_8,30.974131,111.138227,2023-11-21,10.29,5.81,8.69,549.2,3.6,2.45,0.02025294475060695,0.5041078722451904,0.10149765710031115,3.12,22.03,5.71,4.773502423360013,0.4784589920762645,0.11387467821793962,105,71.42,Good
Beijing,Beijing,Beijing_Station_7,24.778404,117.947407,2023-03-19,19.84,7.02,3.56,383.18,5.82,2.36,0.018273895192702155,0.5216880958597926,0.11313412230535365,2.88,18.16,4.01,4.607740002400739,0.4900819299261059,0.10307618618836933,113,68.68,Poor
Guangdong,Shenzhen,Shenzhen_Station_9,22.983396,110.514871,2023-09-07,14.51,7.34,7.82,454.61,1.71,2.27,0.021406854847891524,0.5165312652103667,0.1213232321786152,3.58,21.86,2.36,4.650000873097765,0.5186080549111978,0.10434133421832215,98,9.11,Good
Shandong,Jinan,Jinan_Station_6,34.467795,112.171266,2023-11-06,15.45,7.35,7.25,369.52,1.29,1.09,0.018198906950850437,0.5126615606734711,0.09711301001436068,2.77,17.98,3.83,5.304435155220853,0.5601030408691487,0.10530040080414693,100,55.88,Very Poor
Shandong,Jinan,Jinan_Station_10,43.031565,124.202137,2023-05-31,15.66,7.28,9.5,440.25,14.7,2.0,0.02117908160250306,0.5610600368137161,0.1014371658851841,3.15,29.13,3.52,5.937415927846669,0.44944002537760497,0.09073343615715856,102,8.69,Excellent
Jiangsu,Suzhou,Suzhou_Station_3,29.867304,111.735772,2023-05-07,16.82,6.72,11.74,414.91,1.53,2.01,0.02086717740794039,0.5314961340171893,0.11370818304231788,2.6,32.3,4.74,4.715740924450335,0.4836416388680398,0.1117039341134003,92,50.44,Moderate
Beijing,Beijing,Beijing_Station_7,39.721253,102.677483,2023-09-30,20.11,7.85,8.3,470.73,8.2,2.49,0.02202879131124121,0.45374019486179146,0.11358929224656614,3.04,26.05,4.7,5.419315976920451,0.48597927309052125,0.09042908225227109,108,38.85,Very Poor
Yunnan,Dali,Dali_Station_3,40.156363,101.513946,2023-05-18,22.05,7.33,5.3,454.48,2.2,1.58,0.019717911069003197,0.4689409658712296,0.10911491785921706,1.9,15.59,3.95,5.390219071427605,0.5162035711186661,0.09595210721387559,98,5.39,Moderate
Zhejiang,Ningbo,Ningbo_Station_4,43.467893,104.855648,2023-10-03,25.05,8.76,5.51,544.98,1.45,1.79,0.02164117100497938,0.498819285894364,0.09409351759685095,2.8,19.97,4.28,5.29196724192463,0.5033692762950608,0.10452838297960909,87,17.02,Moderate
Shanghai,Shanghai,Shanghai_Station_6,31.331307,123.121329,2023-07-18,15.7,6.55,3.78,633.93,14.76,2.37,0.018797788429160616,0.4700814843619536,0.08808683941754904,2.78,24.03,4.8,4.972183892945403,0.5808511386004795,0.10957942275092591,107,66.82,Good
Guangdong,Guangzhou,Guangzhou_Station_7,42.687194,114.112527,2023-09-05,22.16,6.64,3.94,367.84,0.74,1.46,0.019837523379854984,0.48381947273194564,0.06972232938329466,2.93,11.52,3.71,5.582374744249493,0.45077288834347584,0.10495643774984131,97,34.63,Very Poor
Yunnan,Kunming,Kunming_Station_6,40.586678,121.551073,2023-02-10,26.5,7.48,4.41,608.31,4.3,1.68,0.02190447456580611,0.4598124698621849,0.10240386291328714,2.49,11.97,3.17,5.016939911990923,0.5440300131258944,0.10518851918654804,100,4.19,Moderate
Jiangsu,Suzhou,Suzhou_Station_2,44.103601,109.330619,2023-03-18,33.33,7.05,10.23,523.21,1.38,2.12,0.021122975856543044,0.49377039588059696,0.0940871641035959,2.76,19.85,3.81,4.748306175035855,0.4617913833405254,0.096656184076096,81,62.2,Moderate
Hubei,Wuhan,Wuhan_Station_4,34.945433,115.44509,2023-03-28,26.75,7.01,8.64,600.22,0.06,1.64,0.020779370490086806,0.5533465226612563,0.115712023757023,3.33,18.83,4.39,4.719744408810578,0.4674268811489064,0.09511838858868771,91,44.29,Very Poor
Shandong,Qingdao,Qingdao_Station_6,29.575999,116.071688,2023-06-04,19.89,6.97,9.18,596.23,6.45,1.46,0.023352240436387253,0.44049090364684723,0.11470991758164197,2.86,19.98,3.58,5.163593683253158,0.4776119277054889,0.0970191976585717,121,91.26,Very Poor
Zhejiang,Ningbo,Ningbo_Station_1,36.765309,116.308435,2023-09-05,23.54,7.39,11.22,635.35,5.08,2.44,0.02045868864752778,0.4623677390372879,0.10153123572056476,4.12,6.37,3.79,4.951272092337394,0.4666460551990106,0.11191120889656503,111,59.43,Good
Zhejiang,Hangzhou,Hangzhou_Station_5,23.182376,114.312022,2023-05-23,14.22,7.16,5.27,446.81,0.94,2.52,0.019118683393763228,0.509089804839462,0.09617446138141936,2.88,24.32,3.61,4.284864495231684,0.5099373145344472,0.10962974170545792,118,86.39,Poor
Shanghai,Shanghai,Shanghai_Station_3,44.689848,124.319803,2023-06-18,22.3,6.24,9.6,444.49,0.03,1.05,0.024930373909186964,0.5661816757557177,0.08539768388777576,3.16,25.29,3.55,5.7873525906522225,0.4510734220405581,0.1290323457384659,105,73.63,Very Poor
Shandong,Qingdao,Qingdao_Station_10,32.531932,119.959094,2023-10-02,16.44,7.06,8.47,406.08,1.61,1.93,0.017651140633811464,0.4696786570579311,0.10785084697022974,3.44,26.71,5.18,5.0415767337449475,0.4346361181278269,0.09733593066061275,101,69.65,Good
Henan,Luoyang,Luoyang_Station_5,31.787758,112.883329,2023-12-01,22.79,6.92,8.69,624.35,1.45,1.7,0.019691110733152706,0.5145453264992966,0.095189506279299,2.37,20.28,5.77,4.488475497804137,0.48136771130487155,0.10274955715761536,95,57.82,Excellent
Shandong,Jinan,Jinan_Station_9,21.203898,123.075063,2023-05-23,33.55,6.97,6.25,359.29,0.44,1.37,0.019543459145110423,0.4079153449218501,0.11187571460926585,3.09,10.34,5.1,4.736347319343394,0.4861454360299433,0.08498426211506782,106,83.33,Moderate
Yunnan,Kunming,Kunming_Station_7,33.576572,112.777295,2023-12-02,28.77,6.82,6.32,568.72,0.78,1.85,0.01756628580798275,0.5370754963378759,0.08610462033181511,3.29,20.46,5.34,5.255052608847626,0.5229601333908747,0.10282677851950695,94,95.06,Excellent
