Longitude,Latitude,Hg_linear_interpolated
110.42483858333333,25.98208996666667,0.12288386115630766
110.70237643888889,25.98208996666667,0.12282932223243619
110.97991429444444,25.98208996666667,0.12249428414427624
111.25745214999999,25.98208996666667,0.10881045208554621
111.53499000555556,25.98208996666667,0.09527384001147263
111.8125278611111,25.98208996666667,0.08169047927723415
112.09006571666666,25.98208996666667,0.06650954407103653
112.36760357222222,25.98208996666667,0.12308990530064101
112.64514142777777,25.98208996666667,0.09421548859094395
112.92267928333334,25.98208996666667,0.0653410718812454
113.20021713888889,25.98208996666667,0.07106624630889666
113.47775499444444,25.98208996666667,0.048136366418508214
113.75529285,25.98208996666667,0.09024212808068319
114.03283070555555,25.98208996666667,0.04263786063416733
114.3103685611111,25.98208996666667,0.06706958357550612
114.58790641666667,25.98208996666667,0.08685235700923363
114.86544427222222,25.98208996666667,0.12326006881475111
115.14298212777777,25.98208996666667,0.09709718554881774
115.42051998333334,25.98208996666667,0.1077960731603407
115.69805783888889,25.98208996666667,0.11273879533467218
115.97559569444445,25.98208996666667,0.11807021039493623
116.25313355,25.98208996666667,0.11959726513871353
116.53067140555555,25.98208996666667,0.14926865166015643
116.8082092611111,25.98208996666667,0.143141454356878
117.08574711666667,25.98208996666667,0.1308130435630004
117.36328497222222,25.98208996666667,0.10770352387702416
117.64082282777778,25.98208996666667,0.0831637722979414
117.91836068333333,25.98208996666667,0.07
118.19589853888888,25.98208996666667,0.07
118.47343639444445,25.98208996666667,0.06421485882817375
118.75097425,25.98208996666667,0.05727741442343727
119.02851210555556,25.98208996666667,0.05391901245487553
119.30604996111111,25.98208996666667,0.05883036608981547
119.58358781666666,25.98208996666667,0.0627229058185726
119.86112567222222,25.98208996666667,0.05929412795259056
120.13866352777778,25.98208996666667,0.05163718102511965
120.41620138333333,25.98208996666667,0.03971069372787101
120.6937392388889,25.98208996666667,0.02069350688025181
120.97127709444445,25.98208996666667,0.014707246899185617
121.24881495,25.98208996666667,0.05297710062718868
121.52635280555556,25.98208996666667,0.08738353629500799
121.80389066111111,25.98208996666667,0.10443941873081683
122.08142851666668,25.98208996666667,0.12257532926745143
122.35896637222223,25.98208996666667,0.10317671022652494
122.63650422777778,25.98208996666667,0.10362149924863129
122.91404208333333,25.98208996666667,0.09895906483416535
123.19157993888889,25.98208996666667,0.09504404961925754
123.46911779444444,25.98208996666667,0.08578465149929489
123.74665565000001,25.98208996666667,0.09049683641537641
124.02419350555556,25.98208996666667,0.06291765361354343
124.30173136111111,25.98208996666667,0.1178549812690684
124.57926921666667,25.98208996666667,0.16928588734053449
124.85680707222222,25.98208996666667,0.16517217806736556
125.13434492777779,25.98208996666667,0.17
125.41188278333334,25.98208996666667,0.17
125.68942063888889,25.98208996666667,0.17
125.96695849444444,25.98208996666667,0.17
126.24449635,25.98208996666667,0.17
98.76824864999999,26.259653500000002,0.1
99.04578650555554,26.259653500000002,0.1
99.3233243611111,26.259653500000002,0.1
99.60086221666666,26.259653500000002,0.1
99.8784000722222,26.259653500000002,0.14
100.15593792777777,26.259653500000002,0.10002907398538263
100.43347578333332,26.259653500000002,0.11204403009404877
100.71101363888889,26.259653500000002,0.11094519316559255
100.98855149444444,26.259653500000002,0.09054551876812746
101.26608934999999,26.259653500000002,0.11274366978869521
101.54362720555555,26.259653500000002,0.10161769219327652
101.8211650611111,26.259653500000002,0.09767253919529086
102.09870291666665,26.259653500000002,0.12118501280148875
102.37624077222222,26.259653500000002,0.113408014221691
102.65377862777777,26.259653500000002,0.11163168698906412
102.93131648333332,26.259653500000002,0.11917889563569659
103.20885433888888,26.259653500000002,0.12597405807817008
103.48639219444443,26.259653500000002,0.11331620887017098
103.76393005,26.259653500000002,0.09370989651606518
104.04146790555555,26.259653500000002,0.09229056582761372
104.3190057611111,26.259653500000002,0.08667385864602531
104.59654361666666,26.259653500000002,0.12650953833299952
104.87408147222222,26.259653500000002,0.12168475976047313
105.15161932777777,26.259653500000002,0.13282091607211222
105.42915718333333,26.259653500000002,0.13144034610023705
105.70669503888888,26.259653500000002,0.12956747319403839
105.98423289444443,26.259653500000002,0.11332032206129117
106.26177075,26.259653500000002,0.061049679353744626
106.53930860555555,26.259653500000002,0.06009668716100065
106.81684646111111,26.259653500000002,0.11267808037915876
107.09438431666666,26.259653500000002,0.09803938551887323
107.37192217222221,26.259653500000002,0.130704851352883
107.64946002777778,26.259653500000002,0.11724542804316275
107.92699788333333,26.259653500000002,0.10987675103079272
108.20453573888888,26.259653500000002,0.12079695559769084
108.48207359444444,26.259653500000002,0.16487756509134466
108.75961145,26.259653500000002,0.11795126774438365
109.03714930555554,26.259653500000002,0.11609580586450072
109.31468716111111,26.259653500000002,0.08718810810212234
109.59222501666666,26.259653500000002,0.10793563736276891
109.86976287222222,26.259653500000002,0.13340716692801655
110.14730072777778,26.259653500000002,0.12071361144420545
110.42483858333333,26.259653500000002,0.13285483711723767
110.70237643888889,26.259653500000002,0.14915980610134208
110.97991429444444,26.259653500000002,0.13565174882032316
111.25745214999999,26.259653500000002,0.12193822131824886
111.53499000555556,26.259653500000002,0.10822469381617382
111.8125278611111,26.259653500000002,0.0945111663140995
112.09006571666666,26.259653500000002,0.09072498842606104
112.36760357222222,26.259653500000002,0.08976222981564072
112.64514142777777,26.259653500000002,0.06992793417153553
112.92267928333334,26.259653500000002,0.04164289790915466
113.20021713888889,26.259653500000002,0.08080690923626788
113.47775499444444,26.259653500000002,0.09580844193342591
113.75529285,26.259653500000002,0.1204299944750187
114.03283070555555,26.259653500000002,0.04861046980741788
114.3103685611111,26.259653500000002,0.060261002900269055
114.58790641666667,26.259653500000002,0.08623146529107696
114.86544427222222,26.259653500000002,0.09001306742879595
115.14298212777777,26.259653500000002,0.09826104244919966
115.42051998333334,26.259653500000002,0.10214580476606713
115.69805783888889,26.259653500000002,0.10708852694039861
115.97559569444445,26.259653500000002,0.11293306689012242
116.25313355,26.259653500000002,0.12871551915531843
116.53067140555555,26.259653500000002,0.14799548105704594
116.8082092611111,26.259653500000002,0.1608127788433808
117.08574711666667,26.259653500000002,0.15136259316165585
117.36328497222222,26.259653500000002,0.12490693126735766
117.64082282777778,26.259653500000002,0.09354724828360761
117.91836068333333,26.259653500000002,0.06772935538845848
118.19589853888888,26.259653500000002,0.05969994916820713
118.47343639444445,26.259653500000002,0.0522938057644082
118.75097425,26.259653500000002,0.04525514030529876
119.02851210555556,26.259653500000002,0.04422875021799284
119.30604996111111,26.259653500000002,0.0491401038529328
119.58358781666666,26.259653500000002,0.05405145748787274
119.86112567222222,26.259653500000002,0.06094213735600951
120.13866352777778,26.259653500000002,0.07290386352666611
120.41620138333333,26.259653500000002,0.05521814385211998
120.6937392388889,26.259653500000002,0.04152712504445799
120.97127709444445,26.259653500000002,0.032175990222792175
121.24881495,26.259653500000002,0.06036613318875836
121.52635280555556,26.259653500000002,0.08843052482776845
121.80389066111111,26.259653500000002,0.1053123325743477
122.08142851666668,26.259653500000002,0.11481985779694136
122.35896637222223,26.259653500000002,0.12157916560626127
122.63650422777778,26.259653500000002,0.13494849051928495
122.91404208333333,26.259653500000002,0.13079711997284615
123.19157993888889,26.259653500000002,0.11625843502019584
123.46911779444444,26.259653500000002,0.12014273964869801
123.74665565000001,26.259653500000002,0.09809197182547616
124.02419350555556,26.259653500000002,0.1559034591056434
124.30173136111111,26.259653500000002,0.18784733176413965
124.57926921666667,26.259653500000002,0.16702654198043718
124.85680707222222,26.259653500000002,0.16291283270726825
125.13434492777779,26.259653500000002,0.17
125.41188278333334,26.259653500000002,0.17
125.68942063888889,26.259653500000002,0.17
125.96695849444444,26.259653500000002,0.17
126.24449635,26.259653500000002,0.17
98.76824864999999,26.537217033333334,0.08
99.04578650555554,26.537217033333334,0.04
99.3233243611111,26.537217033333334,0.14
99.60086221666666,26.537217033333334,0.14
99.8784000722222,26.537217033333334,0.14
100.15593792777777,26.537217033333334,0.09511662833818446
100.43347578333332,26.537217033333334,0.08181693976862511
100.71101363888889,26.537217033333334,0.05340392503782712
100.98855149444444,26.537217033333334,0.027575982024340924
101.26608934999999,26.537217033333334,0.0830684225009782
101.54362720555555,26.537217033333334,0.06269498269616629
101.8211650611111,26.537217033333334,0.06001412395383536
102.09870291666665,26.537217033333334,0.09944314278206638
102.37624077222222,26.537217033333334,0.1023680684957894
102.65377862777777,26.537217033333334,0.09447856317646393
102.93131648333332,26.537217033333334,0.0995025993239193
103.20885433888888,26.537217033333334,0.1424408389361912
103.48639219444443,26.537217033333334,0.10741122178371904
103.76393005,26.537217033333334,0.08877772875833673
104.04146790555555,26.537217033333334,0.08960300280229226
104.3190057611111,26.537217033333334,0.06782630534394074
104.59654361666666,26.537217033333334,0.08617295426835092
104.87408147222222,26.537217033333334,0.10596351061384673
105.15161932777777,26.537217033333334,0.11842648887842958
105.42915718333333,26.537217033333334,0.12566925429096354
105.70669503888888,26.537217033333334,0.13432217074351513
105.98423289444443,26.537217033333334,0.14288116274241988
106.26177075,26.537217033333334,0.07896405365153225
106.53930860555555,26.537217033333334,0.08008907346895852
106.81684646111111,26.537217033333334,0.10006376983826773
107.09438431666666,26.537217033333334,0.12003846620757593
107.37192217222221,26.537217033333334,0.12111510120552552
107.64946002777778,26.537217033333334,0.10472218620299846
107.92699788333333,26.537217033333334,0.08851287828512405
108.20453573888888,26.537217033333334,0.129252261529368
108.48207359444444,26.537217033333334,0.12312803327481316
108.75961145,26.537217033333334,0.12253636365311564
109.03714930555554,26.537217033333334,0.12960276212991106
109.31468716111111,26.537217033333334,0.0824343469329695
109.59222501666666,26.537217033333334,0.09917137894569963
109.86976287222222,26.537217033333334,0.13366946134859098
110.14730072777778,26.537217033333334,0.11249793032731978
110.42483858333333,26.537217033333334,0.131023889478606
110.70237643888889,26.537217033333334,0.1751713409752443
110.97991429444444,26.537217033333334,0.14880921349637008
111.25745214999999,26.537217033333334,0.13509568599429575
111.53499000555556,26.537217033333334,0.1082301678294957
111.8125278611111,26.537217033333334,0.11539669850257757
112.09006571666666,26.537217033333334,0.06832015500668694
112.36760357222222,26.537217033333334,0.06304239806945769
112.64514142777777,26.537217033333334,0.040426111666660894
112.92267928333334,26.537217033333334,0.050456300595390136
113.20021713888889,26.537217033333334,0.08828431209195488
113.47775499444444,26.537217033333334,0.12611232358851962
113.75529285,26.537217033333334,0.12134078774167012
114.03283070555555,26.537217033333334,0.0936603367378691
114.3103685611111,26.537217033333334,0.08137588968414675
114.58790641666667,26.537217033333334,0.03940729648532783
114.86544427222222,26.537217033333334,0.061738631794977544
115.14298212777777,26.537217033333334,0.09474804029216882
115.42051998333334,26.537217033333334,0.09782113212575841
115.69805783888889,26.537217033333334,0.10263659361458902
115.97559569444445,26.537217033333334,0.11821323858304927
116.25313355,26.537217033333334,0.1335552413728031
116.53067140555555,26.537217033333334,0.14838803541673584
116.8082092611111,26.537217033333334,0.1493689986757875
117.08574711666667,26.537217033333334,0.1512189964791187
117.36328497222222,26.537217033333334,0.13942689143219744
117.64082282777778,26.537217033333334,0.1316616137735361
117.91836068333333,26.537217033333334,0.07758827173459906
118.19589853888888,26.537217033333334,0.07687266345627036
118.47343639444445,26.537217033333334,0.07615705517794161
118.75097425,26.537217033333334,0.0754414468996129
119.02851210555556,26.537217033333334,0.056150182484906025
119.30604996111111,26.537217033333334,0.07484583521431086
119.58358781666666,26.537217033333334,0.08210431988667415
119.86112567222222,26.537217033333334,0.0825363843187496
120.13866352777778,26.537217033333334,0.07775042642602237
120.41620138333333,26.537217033333334,0.09421593235286478
120.6937392388889,26.537217033333334,0.07843240462778125
120.97127709444445,26.537217033333334,0.040582452856773206
121.24881495,26.537217033333334,0.0592820371959045
121.52635280555556,26.537217033333334,0.08870793183528225
121.80389066111111,26.537217033333334,0.10400582936432284
122.08142851666668,26.537217033333334,0.10723213104372227
122.35896637222223,26.537217033333334,0.12426907580417754
122.63650422777778,26.537217033333334,0.1373100666020466
122.91404208333333,26.537217033333334,0.11047963402369874
123.19157993888889,26.537217033333334,0.12430837028766448
123.46911779444444,26.537217033333334,0.12213902893415043
123.74665565000001,26.537217033333334,0.11444456947951848
124.02419350555556,26.537217033333334,0.1626764635326618
124.30173136111111,26.537217033333334,0.18501372268894895
124.57926921666667,26.537217033333334,0.1646020151284605
124.85680707222222,26.537217033333334,0.16065348734717094
125.13434492777779,26.537217033333334,0.17
125.41188278333334,26.537217033333334,0.17
125.68942063888889,26.537217033333334,0.17
125.96695849444444,26.537217033333334,0.17
126.24449635,26.537217033333334,0.15
98.76824864999999,26.81478056666667,0.08
99.04578650555554,26.81478056666667,0.08
99.3233243611111,26.81478056666667,0.08
99.60086221666666,26.81478056666667,0.04
99.8784000722222,26.81478056666667,0.04
100.15593792777777,26.81478056666667,0.0902041826909862
100.43347578333332,26.81478056666667,0.051589849443201066
100.71101363888889,26.81478056666667,0.005546102972110096
100.98855149444444,26.81478056666667,0.027121959308138266
101.26608934999999,26.81478056666667,0.05405442804229999
101.54362720555555,26.81478056666667,0.06935033880543058
101.8211650611111,26.81478056666667,0.0763280708897549
102.09870291666665,26.81478056666667,0.07695571704160845
102.37624077222222,26.81478056666667,0.0802440706539356
102.65377862777777,26.81478056666667,0.07033087662597173
102.93131648333332,26.81478056666667,0.09600799847638394
103.20885433888888,26.81478056666667,0.13894623808865586
103.48639219444443,26.81478056666667,0.1807151912470439
103.76393005,26.81478056666667,0.0854213376276136
104.04146790555555,26.81478056666667,0.08611211490350659
104.3190057611111,26.81478056666667,0.05662221817358312
104.59654361666666,26.81478056666667,0.04121028198965844
104.87408147222222,26.81478056666667,0.09154803613687354
105.15161932777777,26.81478056666667,0.1040110144014564
105.42915718333333,26.81478056666667,0.11844439696343431
105.70669503888888,26.81478056666667,0.13501569554742668
105.98423289444443,26.81478056666667,0.1308547701596425
106.26177075,26.81478056666667,0.09687842794932011
106.53930860555555,26.81478056666667,0.10008145977691663
106.81684646111111,26.81478056666667,0.12005615614622583
107.09438431666666,26.81478056666667,0.12487796888505442
107.37192217222221,26.81478056666667,0.10784553815531142
107.64946002777778,26.81478056666667,0.09171697123694053
107.92699788333333,26.81478056666667,0.07545239620863171
108.20453573888888,26.81478056666667,0.07010670624720595
108.48207359444444,26.81478056666667,0.06157865662803563
108.75961145,26.81478056666667,0.06990056503792409
109.03714930555554,26.81478056666667,0.1215575462428741
109.31468716111111,26.81478056666667,0.12727036764690142
109.59222501666666,26.81478056666667,0.09316475507700521
109.86976287222222,26.81478056666667,0.14597810813604195
110.14730072777778,26.81478056666667,0.14046400628206454
110.42483858333333,26.81478056666667,0.13245232796651818
110.70237643888889,26.81478056666667,0.06811043245157077
110.97991429444444,26.81478056666667,0.022452286804315245
111.25745214999999,26.81478056666667,0.1132963580106269
111.53499000555556,26.81478056666667,0.07727793184638779
111.8125278611111,26.81478056666667,0.08568730508155988
112.09006571666666,26.81478056666667,0.04637017357368553
112.36760357222222,26.81478056666667,0.04610839511993327
112.64514142777777,26.81478056666667,0.056528602188967415
112.92267928333334,26.81478056666667,0.0673577339188587
113.20021713888889,26.81478056666667,0.12010949155588954
113.47775499444444,26.81478056666667,0.17504096067086428
113.75529285,26.81478056666667,0.15602336176760676
114.03283070555555,26.81478056666667,0.13014542727529538
114.3103685611111,26.81478056666667,0.10964161190858662
114.58790641666667,26.81478056666667,0.06487492868431344
114.86544427222222,26.81478056666667,0.07307865792562729
115.14298212777777,26.81478056666667,0.09123503813513796
115.42051998333334,26.81478056666667,0.0993798597904955
115.69805783888889,26.81478056666667,0.10748013309210239
115.97559569444445,26.81478056666667,0.10263228395095708
116.25313355,26.81478056666667,0.09675465962590171
116.53067140555555,26.81478056666667,0.1398437827462411
116.8082092611111,26.81478056666667,0.15379030735099566
117.08574711666667,26.81478056666667,0.13331996553479192
117.36328497222222,26.81478056666667,0.13971565718761425
117.64082282777778,26.81478056666667,0.1373980399433786
117.91836068333333,26.81478056666667,0.1159375116921689
118.19589853888888,26.81478056666667,0.11895423125685105
118.47343639444445,26.81478056666667,0.11823862297852232
118.75097425,26.81478056666667,0.07080973445943338
119.02851210555556,26.81478056666667,0.056983297549740713
119.30604996111111,26.81478056666667,0.08592257580148982
119.58358781666666,26.81478056666667,0.11052498708970246
119.86112567222222,26.81478056666667,0.10255605686489852
120.13866352777778,26.81478056666667,0.0752011387264503
120.41620138333333,26.81478056666667,0.09803590980700402
120.6937392388889,26.81478056666667,0.10999999999999999
120.97127709444445,26.81478056666667,0.08425633391084054
121.24881495,26.81478056666667,0.058197941203050635
121.52635280555556,26.81478056666667,0.09716146955550267
121.80389066111111,26.81478056666667,0.11585489634923857
122.08142851666668,26.81478056666667,0.10547729743864917
122.35896637222223,26.81478056666667,0.10657401176057618
122.63650422777778,26.81478056666667,0.13823864873267055
122.91404208333333,26.81478056666667,0.12162561664847985
123.19157993888889,26.81478056666667,0.15025538022498308
123.46911779444444,26.81478056666667,0.11958246329173441
123.74665565000001,26.81478056666667,0.0976589829965072
124.02419350555556,26.81478056666667,0.11536372061820349
124.30173136111111,26.81478056666667,0.13548232660474036
124.57926921666667,26.81478056666667,0.1620944153509477
124.85680707222222,26.81478056666667,0.15839414198707358
125.13434492777779,26.81478056666667,0.16
125.41188278333334,26.81478056666667,0.16
125.68942063888889,26.81478056666667,0.15
125.96695849444444,26.81478056666667,0.15
126.24449635,26.81478056666667,0.15
98.76824864999999,27.092344100000002,0.08
99.04578650555554,27.092344100000002,0.08
99.3233243611111,27.092344100000002,0.08
99.60086221666666,27.092344100000002,0.08
99.8784000722222,27.092344100000002,0.04
100.15593792777777,27.092344100000002,0.08529173704378801
100.43347578333332,27.092344100000002,0.02136275911777739
100.71101363888889,27.092344100000002,0.10054972194796018
100.98855149444444,27.092344100000002,0.09377976492878323
101.26608934999999,27.092344100000002,0.0755803333980502
101.54362720555555,27.092344100000002,0.08785717545951786
101.8211650611111,27.092344100000002,0.08893397226877853
102.09870291666665,27.092344100000002,0.07935126838670031
102.37624077222222,27.092344100000002,0.08221773047235612
102.65377862777777,27.092344100000002,0.089405361598447
102.93131648333332,27.092344100000002,0.09735235755182564
103.20885433888888,27.092344100000002,0.09719162932501774
103.48639219444443,27.092344100000002,0.08116923194462407
103.76393005,27.092344100000002,0.07936364487175852
104.04146790555555,27.092344100000002,0.08732620972514757
104.3190057611111,27.092344100000002,0.07550704683378363
104.59654361666666,27.092344100000002,0.06357379404584608
104.87408147222222,27.092344100000002,0.10992812762781007
105.15161932777777,27.092344100000002,0.09810395350312798
105.42915718333333,27.092344100000002,0.09253308822056344
105.70669503888888,27.092344100000002,0.10902788487386202
105.98423289444443,27.092344100000002,0.11817173246656557
106.26177075,27.092344100000002,0.1146674521890809
106.53930860555555,27.092344100000002,0.11561905047267258
106.81684646111111,27.092344100000002,0.12284638060248146
107.09438431666666,27.092344100000002,0.1156377132047188
107.37192217222221,27.092344100000002,0.0948807853070702
107.64946002777778,27.092344100000002,0.07813084302712113
107.92699788333333,27.092344100000002,0.06524655731297455
108.20453573888888,27.092344100000002,0.07337265898108232
108.48207359444444,27.092344100000002,0.07435888282280012
108.75961145,27.092344100000002,0.09173837819036997
109.03714930555554,27.092344100000002,0.11956035728164952
109.31468716111111,27.092344100000002,0.14073823802581023
109.59222501666666,27.092344100000002,0.10710069832578568
109.86976287222222,27.092344100000002,0.15575812675040596
110.14730072777778,27.092344100000002,0.14438535563700192
110.42483858333333,27.092344100000002,0.11449709797030264
110.70237643888889,27.092344100000002,0.07193451512031893
110.97991429444444,27.092344100000002,0.08091713693617028
111.25745214999999,27.092344100000002,0.0752096740512772
111.53499000555556,27.092344100000002,0.09006992309226652
111.8125278611111,27.092344100000002,0.05545049547215905
112.09006571666666,27.092344100000002,0.07511022510756374
112.36760357222222,27.092344100000002,0.10865257001298512
112.64514142777777,27.092344100000002,0.10532369860729009
112.92267928333334,27.092344100000002,0.11643651248464043
113.20021713888889,27.092344100000002,0.13808750551073348
113.47775499444444,27.092344100000002,0.1772016387276765
113.75529285,27.092344100000002,0.178167838654957
114.03283070555555,27.092344100000002,0.14142294386513954
114.3103685611111,27.092344100000002,0.09443799791456278
114.58790641666667,27.092344100000002,0.08151570408533167
114.86544427222222,27.092344100000002,0.09164752454496283
115.14298212777777,27.092344100000002,0.11614155120838876
115.42051998333334,27.092344100000002,0.12595455461145869
115.69805783888889,27.092344100000002,0.11109476030356016
115.97559569444445,27.092344100000002,0.11512246569452862
116.25313355,27.092344100000002,0.08674345147292346
116.53067140555555,27.092344100000002,0.1543039269114045
116.8082092611111,27.092344100000002,0.12473346568955274
117.08574711666667,27.092344100000002,0.1277836597038517
117.36328497222222,27.092344100000002,0.12368517629995451
117.64082282777778,27.092344100000002,0.12789746041845515
117.91836068333333,27.092344100000002,0.1565921748964516
118.19589853888888,27.092344100000002,0.15861541527443804
118.47343639444445,27.092344100000002,0.15445100823795618
118.75097425,27.092344100000002,0.08891867634816776
119.02851210555556,27.092344100000002,0.093879212411285
119.30604996111111,27.092344100000002,0.12083955921712508
119.58358781666666,27.092344100000002,0.1502244480028705
119.86112567222222,27.092344100000002,0.06449331173757282
120.13866352777778,27.092344100000002,0.06513691770717547
120.41620138333333,27.092344100000002,0.07748357918212524
120.6937392388889,27.092344100000002,0.09142909122999432
120.97127709444445,27.092344100000002,0.08927526372251232
121.24881495,27.092344100000002,0.06369363607845394
121.52635280555556,27.092344100000002,0.10561500727572297
121.80389066111111,27.092344100000002,0.12165666403752064
122.08142851666668,27.092344100000002,0.1271246877658035
122.35896637222223,27.092344100000002,0.10694876551297626
122.63650422777778,27.092344100000002,0.11244809331416496
122.91404208333333,27.092344100000002,0.1322391249395466
123.19157993888889,27.092344100000002,0.11270582317835076
123.46911779444444,27.092344100000002,0.08865672478071626
123.74665565000001,27.092344100000002,0.08163089581534697
124.02419350555556,27.092344100000002,0.07256271287427346
124.30173136111111,27.092344100000002,0.08232523451562725
124.57926921666667,27.092344100000002,0.1595868155734349
124.85680707222222,27.092344100000002,0.1561347966269763
125.13434492777779,27.092344100000002,0.16
125.41188278333334,27.092344100000002,0.15
125.68942063888889,27.092344100000002,0.15
125.96695849444444,27.092344100000002,0.15
126.24449635,27.092344100000002,0.15
98.76824864999999,27.369907633333334,0.08
99.04578650555554,27.369907633333334,0.08
99.3233243611111,27.369907633333334,0.08
99.60086221666666,27.369907633333334,0.08
99.8784000722222,27.369907633333334,0.08
100.15593792777777,27.369907633333334,0.07289529288635525
100.43347578333332,27.369907633333334,0.06549929800583945
100.71101363888889,27.369907633333334,0.0945096749700577
100.98855149444444,27.369907633333334,0.09115869405335594
101.26608934999999,27.369907633333334,0.08565865034186321
101.54362720555555,27.369907633333334,0.09271357529352917
101.8211650611111,27.369907633333334,0.0906743814561579
102.09870291666665,27.369907633333334,0.09
102.37624077222222,27.369907633333334,0.09
102.65377862777777,27.369907633333334,0.14657744209421247
102.93131648333332,27.369907633333334,0.15352998478639976
103.20885433888888,27.369907633333334,0.10744812855809917
103.48639219444443,27.369907633333334,0.08683985055879449
103.76393005,27.369907633333334,0.09341882321583427
104.04146790555555,27.369907633333334,0.09171767286019145
104.3190057611111,27.369907633333334,0.0900051459630549
104.59654361666666,27.369907633333334,0.09596288436067754
104.87408147222222,27.369907633333334,0.09855109701335375
105.15161932777777,27.369907633333334,0.08221406825104331
105.42915718333333,27.369907633333334,0.06794489331267162
105.70669503888888,27.369907633333334,0.06688216659091022
105.98423289444443,27.369907633333334,0.06586611776598511
106.26177075,27.369907633333334,0.05105250554386909
106.53930860555555,27.369907633333334,0.08454154942970984
106.81684646111111,27.369907633333334,0.11405986931218536
107.09438431666666,27.369907633333334,0.10639745752438316
107.37192217222221,27.369907633333334,0.0949481900681628
107.64946002777778,27.369907633333334,0.06454471481730173
107.92699788333333,27.369907633333334,0.057929985703027445
108.20453573888888,27.369907633333334,0.07026315843966832
108.48207359444444,27.369907633333334,0.07769110294269585
108.75961145,27.369907633333334,0.09985525625237329
109.03714930555554,27.369907633333334,0.12341830512986235
109.31468716111111,27.369907633333334,0.08566285881945049
109.59222501666666,27.369907633333334,0.0902273996147372
109.86976287222222,27.369907633333334,0.1128296175925493
110.14730072777778,27.369907633333334,0.0898528274104905
110.42483858333333,27.369907633333334,0.060253517960463555
110.70237643888889,27.369907633333334,0.08476621721679324
110.97991429444444,27.369907633333334,0.0831297461127791
111.25745214999999,27.369907633333334,0.07731176407401966
111.53499000555556,27.369907633333334,0.08389565565059294
111.8125278611111,27.369907633333334,0.07127553863508838
112.09006571666666,27.369907633333334,0.07037610854092076
112.36760357222222,27.369907633333334,0.09840305899483101
112.64514142777777,27.369907633333334,0.1546979018203258
112.92267928333334,27.369907633333334,0.12346585312074171
113.20021713888889,27.369907633333334,0.11582032084688479
113.47775499444444,27.369907633333334,0.15553685411805962
113.75529285,27.369907633333334,0.16387476352913205
114.03283070555555,27.369907633333334,0.14355766252467267
114.3103685611111,27.369907633333334,0.1291349881630048
114.58790641666667,27.369907633333334,0.09582228132296462
114.86544427222222,27.369907633333334,0.10952242175018742
115.14298212777777,27.369907633333334,0.13920742314487006
115.42051998333334,27.369907633333334,0.16889242453955422
115.69805783888889,27.369907633333334,0.14849695968954293
115.97559569444445,27.369907633333334,0.09662410420126144
116.25313355,27.369907633333334,0.10681508859582511
116.53067140555555,27.369907633333334,0.11137509920383962
116.8082092611111,27.369907633333334,0.09567662402810982
117.08574711666667,27.369907633333334,0.09872681804240876
117.36328497222222,27.369907633333334,0.10177701205670757
117.64082282777778,27.369907633333334,0.11287462443074042
117.91836068333333,27.369907633333334,0.20403137918107556
118.19589853888888,27.369907633333334,0.16855971740961356
118.47343639444445,27.369907633333334,0.13677075146393688
118.75097425,27.369907633333334,0.11539270279068457
119.02851210555556,27.369907633333334,0.11748179108081888
119.30604996111111,27.369907633333334,0.15063103270702607
119.58358781666666,27.369907633333334,0.17778296940217553
119.86112567222222,27.369907633333334,0.1000746493366459
120.13866352777778,27.369907633333334,0.09277087680953686
120.41620138333333,27.369907633333334,0.11338471075485451
120.6937392388889,27.369907633333334,0.14358867096438024
120.97127709444445,27.369907633333334,0.09054431720953122
121.24881495,27.369907633333334,0.10883170602783568
121.52635280555556,27.369907633333334,0.11406854499594328
121.80389066111111,27.369907633333334,0.12745843172580273
122.08142851666668,27.369907633333334,0.13623528958335776
122.35896637222223,27.369907633333334,0.09854688054202855
122.63650422777778,27.369907633333334,0.09284427893924431
122.91404208333333,27.369907633333334,0.09645306019941388
123.19157993888889,27.369907633333334,0.09938663709651549
123.46911779444444,27.369907633333334,0.0759617160921972
123.74665565000001,27.369907633333334,0.11242138594116931
124.02419350555556,27.369907633333334,0.11905454860236546
124.30173136111111,27.369907633333334,0.10861922013122802
124.57926921666667,27.369907633333334,0.15390756252907023
124.85680707222222,27.369907633333334,0.15387545126687896
125.13434492777779,27.369907633333334,0.15
125.41188278333334,27.369907633333334,0.15
125.68942063888889,27.369907633333334,0.15
125.96695849444444,27.369907633333334,0.15
126.24449635,27.369907633333334,0.15
98.76824864999999,27.64747116666667,0.08
99.04578650555554,27.64747116666667,0.08
99.3233243611111,27.64747116666667,0.08
99.60086221666666,27.64747116666667,0.08
99.8784000722222,27.64747116666667,0.08
100.15593792777777,27.64747116666667,0.07591819848488605
100.43347578333332,27.64747116666667,0.08414001398637228
100.71101363888889,27.64747116666667,0.12483079718030718
100.98855149444444,27.64747116666667,0.09701372590720753
101.26608934999999,27.64747116666667,0.09675765539458689
101.54362720555555,27.64747116666667,0.09471846155721551
101.8211650611111,27.64747116666667,0.09267926771984425
102.09870291666665,27.64747116666667,0.09064007388247299
102.37624077222222,27.64747116666667,0.10519763725716007
102.65377862777777,27.64747116666667,0.11998232487669601
102.93131648333332,27.64747116666667,0.12825113001169738
103.20885433888888,27.64747116666667,0.10932001634602956
