Longitude,Latitude,Pb_linear_interpolated
107.64946002777778,22.9288911,4.322117034058024
107.92699788333333,22.9288911,3.499802256687653
108.20453573888888,22.9288911,4.4224095063049615
108.48207359444444,22.9288911,4.22003963891515
108.75961145,22.9288911,4.682338861507256
109.03714930555554,22.9288911,5.392370728938601
109.31468716111111,22.9288911,5.422510217337902
109.59222501666666,22.9288911,5.211909477163829
109.86976287222222,22.9288911,5.001308736989745
110.14730072777778,22.9288911,4.790707996815672
110.42483858333333,22.9288911,4.367206826500081
110.70237643888889,22.9288911,4.647187976922801
110.97991429444444,22.9288911,4.764365128787168
111.25745214999999,22.9288911,4.827049512944938
111.53499000555556,22.9288911,5.077393382058368
111.8125278611111,22.9288911,4.587887638996207
112.09006571666666,22.9288911,4.515411185690967
112.36760357222222,22.9288911,4.755368518701092
112.64514142777777,22.9288911,4.985134211817487
112.92267928333334,22.9288911,5.182930574467498
113.20021713888889,22.9288911,5.206243191571552
113.47775499444444,22.9288911,4.448719423618698
113.75529285,22.9288911,2.9827707717042036
114.03283070555555,22.9288911,1.726553239674756
114.3103685611111,22.9288911,2.5516593416280338
114.58790641666667,22.9288911,5.937771027341169
114.86544427222222,22.9288911,3.8754208720904835
115.14298212777777,22.9288911,3.931920229817665
115.42051998333334,22.9288911,4.942184134917916
115.69805783888889,22.9288911,4.498269679472191
115.97559569444445,22.9288911,4.054355224026444
116.25313355,22.9288911,6.3442373993853955
116.53067140555555,22.9288911,4.285477719613469
116.8082092611111,22.9288911,3.615442490250293
117.08574711666667,22.9288911,3.765857441516694
117.36328497222222,22.9288911,4.870894923464543
117.64082282777778,22.9288911,4.116806353562893
117.91836068333333,22.9288911,4.408457561274322
118.19589853888888,22.9288911,4.644642319899186
118.47343639444445,22.9288911,4.627331034010654
118.75097425,22.9288911,3.633662612033459
119.02851210555556,22.9288911,5.1420072681561475
119.30604996111111,22.9288911,6.665656121072356
119.58358781666666,22.9288911,6.137909117849235
119.86112567222222,22.9288911,4.5525271731790475
120.13866352777778,22.9288911,2.520383369683186
120.41620138333333,22.9288911,5.1293924991545605
120.6937392388889,22.9288911,5.93470806035768
120.97127709444445,22.9288911,7.629096549330772
121.24881495,22.9288911,6.526181764255645
121.52635280555556,22.9288911,5.471827654590357
121.80389066111111,22.9288911,4.919023820924193
122.08142851666668,22.9288911,3.4552266007935373
122.35896637222223,22.9288911,3.4010437144636168
122.63650422777778,22.9288911,4.943557548491142
122.91404208333333,22.9288911,5.17413238951464
123.19157993888889,22.9288911,5.179447089923156
123.46911779444444,22.9288911,5.705664019861141
123.74665565000001,22.9288911,5.131490986336927
124.02419350555556,22.9288911,6.048018472494043
124.30173136111111,22.9288911,5.3092286687177905
124.57926921666667,22.9288911,5.418038018675545
124.85680707222222,22.9288911,3.7856967757410187
125.13434492777779,22.9288911,4.64
125.41188278333334,22.9288911,4.64
125.68942063888889,22.9288911,4.64
125.96695849444444,22.9288911,4.64
126.24449635,22.9288911,4.64
98.76824864999999,23.206454633333337,4.42
99.04578650555554,23.206454633333337,4.42
99.3233243611111,23.206454633333337,4.42
99.60086221666666,23.206454633333337,4.42
99.8784000722222,23.206454633333337,4.42
100.15593792777777,23.206454633333337,4.553310594423386
100.43347578333332,23.206454633333337,6.258966732952669
100.71101363888889,23.206454633333337,7.79108223088919
100.98855149444444,23.206454633333337,7.207996029190371
101.26608934999999,23.206454633333337,6.624909827491551
101.54362720555555,23.206454633333337,6.223732976068253
101.8211650611111,23.206454633333337,5.547910744805341
102.09870291666665,23.206454633333337,4.7789147992586525
102.37624077222222,23.206454633333337,4.353971502673891
102.65377862777777,23.206454633333337,4.179679350150877
102.93131648333332,23.206454633333337,4.082565470251242
103.20885433888888,23.206454633333337,4.844561745564014
103.48639219444443,23.206454633333337,4.76202246487769
103.76393005,23.206454633333337,5.460902412661618
104.04146790555555,23.206454633333337,6.438438443885614
104.3190057611111,23.206454633333337,5.843014725602932
104.59654361666666,23.206454633333337,6.400061881892937
104.87408147222222,23.206454633333337,6.339677342553646
105.15161932777777,23.206454633333337,6.593409138180559
105.42915718333333,23.206454633333337,6.301075961688035
105.70669503888888,23.206454633333337,5.327263484171752
105.98423289444443,23.206454633333337,3.7103452325274957
106.26177075,23.206454633333337,4.939142665740322
106.53930860555555,23.206454633333337,7.264333535649228
106.81684646111111,23.206454633333337,7.297353035429068
107.09438431666666,23.206454633333337,6.071203132390937
107.37192217222221,23.206454633333337,4.845053229352807
107.64946002777778,23.206454633333337,4.261338411536256
107.92699788333333,23.206454633333337,5.60245038864418
108.20453573888888,23.206454633333337,6.052547857898164
108.48207359444444,23.206454633333337,5.940207399773703
108.75961145,23.206454633333337,4.734243581058754
109.03714930555554,23.206454633333337,5.338146693241209
109.31468716111111,23.206454633333337,5.018419812993544
109.59222501666666,23.206454633333337,4.762037607827518
109.86976287222222,23.206454633333337,4.646583029574241
110.14730072777778,23.206454633333337,4.531128451320969
110.42483858333333,23.206454633333337,4.026085428211013
110.70237643888889,23.206454633333337,2.4284690771437973
110.97991429444444,23.206454633333337,3.2388390002620415
111.25745214999999,23.206454633333337,5.299960589777014
111.53499000555556,23.206454633333337,4.6923852875251475
111.8125278611111,23.206454633333337,4.313976242614988
112.09006571666666,23.206454633333337,4.5539335756251
112.36760357222222,23.206454633333337,4.793890908635227
112.64514142777777,23.206454633333337,5.03021513978862
112.92267928333334,23.206454633333337,5.097765035306292
113.20021713888889,23.206454633333337,5.03860066442852
113.47775499444444,23.206454633333337,5.274480549721943
113.75529285,23.206454633333337,4.272255483707157
114.03283070555555,23.206454633333337,2.7715294407774884
114.3103685611111,23.206454633333337,1.5873107361397771
114.58790641666667,23.206454633333337,5.873272766189372
114.86544427222222,23.206454633333337,6.71451534904336
115.14298212777777,23.206454633333337,3.508042767118427
115.42051998333334,23.206454633333337,5.29866463135129
115.69805783888889,23.206454633333337,5.437936530192943
115.97559569444445,23.206454633333337,6.1541907073796365
116.25313355,23.206454633333337,6.74954214249792
116.53067140555555,23.206454633333337,4.781911612315525
116.8082092611111,23.206454633333337,3.925878915839353
117.08574711666667,23.206454633333337,4.574605628079463
117.36328497222222,23.206454633333337,5.835729732379977
117.64082282777778,23.206454633333337,7.513493891451796
117.91836068333333,23.206454633333337,4.332203912380178
118.19589853888888,23.206454633333337,4.392896016834589
118.47343639444445,23.206454633333337,4.582558871830386
118.75097425,23.206454633333337,4.698746494143476
119.02851210555556,23.206454633333337,4.588957767945263
119.30604996111111,23.206454633333337,4.479169041747055
119.58358781666666,23.206454633333337,5.526615013172989
119.86112567222222,23.206454633333337,5.090945532483658
120.13866352777778,23.206454633333337,4.181576997399471
120.41620138333333,23.206454633333337,5.844714242543895
120.6937392388889,23.206454633333337,8.644370918620897
120.97127709444445,23.206454633333337,7.794874331432184
121.24881495,23.206454633333337,5.138167708242809
121.52635280555556,23.206454633333337,4.948641549110773
121.80389066111111,23.206454633333337,4.959912728178395
122.08142851666668,23.206454633333337,3.4913065533035974
122.35896637222223,23.206454633333337,3.3722687806567944
122.63650422777778,23.206454633333337,5.05124724017612
122.91404208333333,23.206454633333337,4.88234205736404
123.19157993888889,23.206454633333337,4.671459538275457
123.46911779444444,23.206454633333337,5.153235522956098
123.74665565000001,23.206454633333337,4.498506123329206
124.02419350555556,23.206454633333337,5.911747454385989
124.30173136111111,23.206454633333337,7.324988785442772
124.57926921666667,23.206454633333337,5.206570121467174
124.85680707222222,23.206454633333337,2.5942271419407543
125.13434492777779,23.206454633333337,2.36
125.41188278333334,23.206454633333337,2.36
125.68942063888889,23.206454633333337,4.64
125.96695849444444,23.206454633333337,4.64
126.24449635,23.206454633333337,4.64
98.76824864999999,23.48401816666667,4.42
99.04578650555554,23.48401816666667,4.42
99.3233243611111,23.48401816666667,4.42
99.60086221666666,23.48401816666667,4.42
99.8784000722222,23.48401816666667,4.42
100.15593792777777,23.48401816666667,4.374805073811315
100.43347578333332,23.48401816666667,5.961685415058242
100.71101363888889,23.48401816666667,6.575027712881135
100.98855149444444,23.48401816666667,6.314919400185829
101.26608934999999,23.48401816666667,6.054811087490523
101.54362720555555,23.48401816666667,5.79057436879075
101.8211650611111,23.48401816666667,5.106244108067303
102.09870291666665,23.48401816666667,4.3372481625206145
102.37624077222222,23.48401816666667,3.5682522169738866
102.65377862777777,23.48401816666667,4.248463767479716
102.93131648333332,23.48401816666667,7.75579013269873
103.20885433888888,23.48401816666667,5.527409982052428
103.48639219444443,23.48401816666667,5.593500226162594
103.76393005,23.48401816666667,6.355113354429481
104.04146790555555,23.48401816666667,6.536132712851503
104.3190057611111,23.48401816666667,5.877483187354352
104.59654361666666,23.48401816666667,5.994936915234429
104.87408147222222,23.48401816666667,5.726390182032882
105.15161932777777,23.48401816666667,3.653540395103618
105.42915718333333,23.48401816666667,5.866946997761405
105.70669503888888,23.48401816666667,8.212219648358058
105.98423289444443,23.48401816666667,4.01225847212128
106.26177075,23.48401816666667,5.214248381600662
106.53930860555555,23.48401816666667,6.534978427867671
106.81684646111111,23.48401816666667,6.97152093568061
107.09438431666666,23.48401816666667,5.642374458106875
107.37192217222221,23.48401816666667,4.31322798053314
107.64946002777778,23.48401816666667,4.249803437775561
107.92699788333333,23.48401816666667,7.477197289975305
108.20453573888888,23.48401816666667,5.238861369495222
108.48207359444444,23.48401816666667,5.517297374637817
108.75961145,23.48401816666667,4.7069540135758015
109.03714930555554,23.48401816666667,5.222903456676145
109.31468716111111,23.48401816666667,6.1582242084527365
109.59222501666666,23.48401816666667,4.344527245929596
109.86976287222222,23.48401816666667,4.017007584497291
110.14730072777778,23.48401816666667,3.9015530062440185
110.42483858333333,23.48401816666667,3.7228482943931445
110.70237643888889,23.48401816666667,2.378267381073786
110.97991429444444,23.48401816666667,2.924377129255032
111.25745214999999,23.48401816666667,5.772871666609083
111.53499000555556,23.48401816666667,4.896101314404728
111.8125278611111,23.48401816666667,4.475114834130765
112.09006571666666,23.48401816666667,4.664191479556487
112.36760357222222,23.48401816666667,4.853268124982218
112.64514142777777,23.48401816666667,5.072370631579474
112.92267928333334,23.48401816666667,5.012599496145086
113.20021713888889,23.48401816666667,5.0224621588269605
113.47775499444444,23.48401816666667,5.137567548563395
113.75529285,23.48401816666667,5.389308745519152
114.03283070555555,23.48401816666667,3.0408529986933077
114.3103685611111,23.48401816666667,2.512752183497989
114.58790641666667,23.48401816666667,3.559573331507833
114.86544427222222,23.48401816666667,4.167355407511808
115.14298212777777,23.48401816666667,4.357556029082822
115.42051998333334,23.48401816666667,3.808019716088352
115.69805783888889,23.48401816666667,3.7225856844685294
115.97559569444445,23.48401816666667,4.350982798643466
116.25313355,23.48401816666667,5.812773766555582
116.53067140555555,23.48401816666667,6.478076496375754
116.8082092611111,23.48401816666667,5.163649209847268
117.08574711666667,23.48401816666667,5.383353814642223
117.36328497222222,23.48401816666667,6.428137668309135
117.64082282777778,23.48401816666667,4.866118237441826
117.91836068333333,23.48401816666667,5.60148848641556
118.19589853888888,23.48401816666667,4.433589647558947
118.47343639444445,23.48401816666667,5.261113448301884
118.75097425,23.48401816666667,4.470293801774943
119.02851210555556,23.48401816666667,5.00920881723801
119.30604996111111,23.48401816666667,5.194127544215967
119.58358781666666,23.48401816666667,6.096839864730653
119.86112567222222,23.48401816666667,4.896829524691035
120.13866352777778,23.48401816666667,5.530045477849795
120.41620138333333,23.48401816666667,6.19334238075896
120.6937392388889,23.48401816666667,5.5788698663132905
120.97127709444445,23.48401816666667,4.699051194023344
121.24881495,23.48401816666667,2.762445422161474
121.52635280555556,23.48401816666667,3.333036945689861
121.80389066111111,23.48401816666667,2.5294816039974
122.08142851666668,23.48401816666667,2.832054307095486
122.35896637222223,23.48401816666667,4.152253022867301
122.63650422777778,23.48401816666667,4.6777887739699056
122.91404208333333,23.48401816666667,4.337587498090678
123.19157993888889,23.48401816666667,3.9973862222114347
123.46911779444444,23.48401816666667,3.735324841885867
123.74665565000001,23.48401816666667,1.826888897363549
124.02419350555556,23.48401816666667,3.4626048886905756
124.30173136111111,23.48401816666667,5.745924575533774
124.57926921666667,23.48401816666667,3.3586094945783374
124.85680707222222,23.48401816666667,3.9729388378183006
125.13434492777779,23.48401816666667,4.19
125.41188278333334,23.48401816666667,4.19
125.68942063888889,23.48401816666667,4.19
125.96695849444444,23.48401816666667,4.19
126.24449635,23.48401816666667,4.19
98.76824864999999,23.7615817,4.314586405751589
99.04578650555554,23.7615817,4.314586405751589
99.3233243611111,23.7615817,4.314586405751589
99.60086221666666,23.7615817,4.314586405751589
99.8784000722222,23.7615817,4.314586405751589
100.15593792777777,23.7615817,4.468386841434597
100.43347578333332,23.7615817,5.225519605670226
100.71101363888889,23.7615817,4.400778075001724
100.98855149444444,23.7615817,4.4850830819931105
101.26608934999999,23.7615817,4.569388088984497
101.54362720555555,23.7615817,4.810961680072434
101.8211650611111,23.7615817,5.4091597018679565
102.09870291666665,23.7615817,5.042326745787635
102.37624077222222,23.7615817,4.6754937897072955
102.65377862777777,23.7615817,2.9121840525771527
102.93131648333332,23.7615817,2.1928107172454943
103.20885433888888,23.7615817,3.3783120247935403
103.48639219444443,23.7615817,4.729595154913392
103.76393005,23.7615817,6.525503984329361
104.04146790555555,23.7615817,6.766390227964801
104.3190057611111,23.7615817,6.883010822923557
104.59654361666666,23.7615817,6.77936336641063
104.87408147222222,23.7615817,4.182327841573375
105.15161932777777,23.7615817,3.361098459728665
105.42915718333333,23.7615817,5.432818033834774
105.70669503888888,23.7615817,8.222742141440603
105.98423289444443,23.7615817,5.760224298892793
106.26177075,23.7615817,7.103286043949389
106.53930860555555,23.7615817,5.980533444150381
106.81684646111111,23.7615817,6.476782463227247
107.09438431666666,23.7615817,5.3821601414519735
107.37192217222221,23.7615817,4.2616552221030695
107.64946002777778,23.7615817,5.705575767926957
107.92699788333333,23.7615817,3.2054793656491904
108.20453573888888,23.7615817,3.3361925625421267
108.48207359444444,23.7615817,4.086006194264209
108.75961145,23.7615817,4.521220261984441
109.03714930555554,23.7615817,5.107660220111082
109.31468716111111,23.7615817,6.53980281978712
109.59222501666666,23.7615817,4.083199519378072
109.86976287222222,23.7615817,3.670634678865627
110.14730072777778,23.7615817,3.8606429330005727
110.42483858333333,23.7615817,5.505721558714218
110.70237643888889,23.7615817,2.3262679434682445
110.97991429444444,23.7615817,3.3508421852563117
111.25745214999999,23.7615817,4.922928592941256
111.53499000555556,23.7615817,5.445392796030301
111.8125278611111,23.7615817,4.620738651019511
112.09006571666666,23.7615817,4.767116702735742
112.36760357222222,23.7615817,4.91349475445198
112.64514142777777,23.7615817,5.823637751872144
112.92267928333334,23.7615817,6.357297996349861
113.20021713888889,23.7615817,6.193524882704443
113.47775499444444,23.7615817,5.948959275649733
113.75529285,23.7615817,5.70439366859501
114.03283070555555,23.7615817,3.939299315293949
114.3103685611111,23.7615817,2.1285490533291744
114.58790641666667,23.7615817,3.201327122546788
114.86544427222222,23.7615817,4.15728252993268
115.14298212777777,23.7615817,4.952203697025764
115.42051998333334,23.7615817,5.212958421924217
115.69805783888889,23.7615817,4.16795009821423
115.97559569444445,23.7615817,4.989074749489697
116.25313355,23.7615817,6.491696167377015
116.53067140555555,23.7615817,6.551310616906842
116.8082092611111,23.7615817,6.55776226918906
117.08574711666667,23.7615817,5.4988077904635775
117.36328497222222,23.7615817,4.966977181325709
117.64082282777778,23.7615817,6.275864485484066
117.91836068333333,23.7615817,5.736962589009211
118.19589853888888,23.7615817,6.069945381054356
118.47343639444445,23.7615817,5.334548591338796
118.75097425,23.7615817,4.543728944811854
119.02851210555556,23.7615817,3.8212272062397776
119.30604996111111,23.7615817,5.21150663883625
119.58358781666666,23.7615817,5.847793040502459
119.86112567222222,23.7615817,4.729510349782651
120.13866352777778,23.7615817,4.194658679322261
120.41620138333333,23.7615817,3.727895116374494
120.6937392388889,23.7615817,4.493650246395786
120.97127709444445,23.7615817,4.405371190843459
121.24881495,23.7615817,2.412352396395293
121.52635280555556,23.7615817,2.0450087779343793
121.80389066111111,23.7615817,3.240257936167796
122.08142851666668,23.7615817,4.435507094401275
122.35896637222223,23.7615817,3.858355476954824
122.63650422777778,23.7615817,4.533335324334379
122.91404208333333,23.7615817,3.792832938817317
123.19157993888889,23.7615817,3.4526316629380736
123.46911779444444,23.7615817,2.6369255949757036
123.74665565000001,23.7615817,4.822545035076707
124.02419350555556,23.7615817,2.9936677548850437
124.30173136111111,23.7615817,4.362526801397925
124.57926921666667,23.7615817,3.6121610282380656
124.85680707222222,23.7615817,4.351037847439937
125.13434492777779,23.7615817,4.19
125.41188278333334,23.7615817,4.19
125.68942063888889,23.7615817,4.86
125.96695849444444,23.7615817,4.86
126.24449635,23.7615817,4.86
98.76824864999999,24.039145233333336,4.314586405751589
99.04578650555554,24.039145233333336,4.314586405751589
99.3233243611111,24.039145233333336,4.314586405751589
99.60086221666666,24.039145233333336,4.314586405751589
99.8784000722222,24.039145233333336,4.314586405751589
100.15593792777777,24.039145233333336,4.576797656035674
100.43347578333332,24.039145233333336,3.1136079724594445
100.71101363888889,24.039145233333336,2.0682735750284413
100.98855149444444,24.039145233333336,2.090001535140726
101.26608934999999,24.039145233333336,3.1837596228048244
101.54362720555555,24.039145233333336,4.277517710468978
101.8211650611111,24.039145233333336,5.767642895903794
102.09870291666665,24.039145233333336,5.859082911627202
102.37624077222222,24.039145233333336,5.9505229273506135
102.65377862777777,24.039145233333336,3.3829080630444603
102.93131648333332,24.039145233333336,4.37676773586345
103.20885433888888,24.039145233333336,4.772998074144601
103.48639219444443,24.039145233333336,4.43084284436167
103.76393005,24.039145233333336,4.952083134235602
104.04146790555555,24.039145233333336,6.004195628826043
104.3190057611111,24.039145233333336,7.360489675587324
104.59654361666666,24.039145233333336,7.8842038490817465
104.87408147222222,24.039145233333336,6.386315443137023
105.15161932777777,24.039145233333336,4.174465643919764
105.42915718333333,24.039145233333336,5.1010732293069285
105.70669503888888,24.039145233333336,4.734772345922344
105.98423289444443,24.039145233333336,4.77962947999951
106.26177075,24.039145233333336,7.500644195152503
106.53930860555555,24.039145233333336,5.593955505550961
106.81684646111111,24.039145233333336,5.815333398311497
107.09438431666666,24.039145233333336,5.545976504507779
107.37192217222221,24.039145233333336,4.596157691796719
107.64946002777778,24.039145233333336,3.8836030541987254
107.92699788333333,24.039145233333336,3.3677392586235086
108.20453573888888,24.039145233333336,3.6463016803584343
108.48207359444444,24.039145233333336,4.45227493670038
108.75961145,24.039145233333336,4.479935192326233
109.03714930555554,24.039145233333336,3.215916772521508
109.31468716111111,24.039145233333336,6.148931667090024
109.59222501666666,24.039145233333336,5.595075095817098
109.86976287222222,24.039145233333336,6.317657957703314
110.14730072777778,24.039145233333336,8.07539661611945
110.42483858333333,24.039145233333336,2.9884616433516715
110.70237643888889,24.039145233333336,2.8005789777477528
110.97991429444444,24.039145233333336,3.9232282619541117
111.25745214999999,24.039145233333336,5.510009399370125
111.53499000555556,24.039145233333336,4.459445985149856
111.8125278611111,24.039145233333336,4.1556053130178325
112.09006571666666,24.039145233333336,5.113017378628556
112.36760357222222,24.039145233333336,5.802015302923848
112.64514142777777,24.039145233333336,6.851383574404901
112.92267928333334,24.039145233333336,6.89247186255962
113.20021713888889,24.039145233333336,6.1408416608431615
113.47775499444444,24.039145233333336,5.389211459126702
113.75529285,24.039145233333336,4.637581257410206
114.03283070555555,24.039145233333336,4.256933156097533
114.3103685611111,24.039145233333336,2.2794396981290372
114.58790641666667,24.039145233333336,2.8860673008001783
114.86544427222222,24.039145233333336,3.2696022714652306
115.14298212777777,24.039145233333336,2.873398350221014
115.42051998333334,24.039145233333336,3.922487530033675
115.69805783888889,24.039145233333336,5.254646156366273
115.97559569444445,24.039145233333336,5.621780596305467
116.25313355,24.039145233333336,5.162729108220771
116.53067140555555,24.039145233333336,4.077053743740777
116.8082092611111,24.039145233333336,3.5926716512646775
117.08574711666667,24.039145233333336,5.976748146714967
117.36328497222222,24.039145233333336,7.352777333668161
117.64082282777778,24.039145233333336,5.472174223589731
117.91836068333333,24.039145233333336,3.3052475426995485
118.19589853888888,24.039145233333336,6.039341180638938
118.47343639444445,24.039145233333336,5.664530223558432
118.75097425,24.039145233333336,4.81842615274166
119.02851210555556,24.039145233333336,3.8263444413217846
119.30604996111111,24.039145233333336,4.023525027838002
119.58358781666666,24.039145233333336,6.147554188277576
119.86112567222222,24.039145233333336,4.22094479181129
120.13866352777778,24.039145233333336,3.639661325500842
120.41620138333333,24.039145233333336,3.5589436777415226
120.6937392388889,24.039145233333336,6.911371184411478
120.97127709444445,24.039145233333336,4.917978555007069
121.24881495,24.039145233333336,3.417122879190977
121.52635280555556,24.039145233333336,3.880037775659997
121.80389066111111,24.039145233333336,4.993475949421216
122.08142851666668,24.039145233333336,3.912298940501402
122.35896637222223,24.039145233333336,2.641704886896075
122.63650422777778,24.039145233333336,4.634482132547069
122.91404208333333,24.039145233333336,4.65254088356872
123.19157993888889,24.039145233333336,3.497034338951405
123.46911779444444,24.039145233333336,4.147057131816778
123.74665565000001,24.039145233333336,5.8567847500077335
124.02419350555556,24.039145233333336,4.862561816017189
124.30173136111111,24.039145233333336,4.02830491330563
124.57926921666667,24.039145233333336,4.031899027529661
124.85680707222222,24.039145233333336,4.573742615611032
125.13434492777779,24.039145233333336,4.86
125.41188278333334,24.039145233333336,4.86
125.68942063888889,24.039145233333336,4.86
125.96695849444444,24.039145233333336,4.86
126.24449635,24.039145233333336,4.86
98.76824864999999,24.316708766666668,5.16
99.04578650555554,24.316708766666668,5.16
99.3233243611111,24.316708766666668,5.16
99.60086221666666,24.316708766666668,5.16
99.8784000722222,24.316708766666668,5.16
100.15593792777777,24.316708766666668,4.685000994448629
100.43347578333332,24.316708766666668,3.219728931477058
100.71101363888889,24.316708766666668,2.562323190774362
100.98855149444444,24.316708766666668,2.377013745007255
101.26608934999999,24.316708766666668,2.771464367742638
101.54362720555555,24.316708766666668,4.107048244677969
101.8211650611111,24.316708766666668,6.103809456140807
102.09870291666665,24.316708766666668,6.17469345303045
102.37624077222222,24.316708766666668,6.117644306817699
102.65377862777777,24.316708766666668,5.662598144557689
102.93131648333332,24.316708766666668,4.739259385609835
103.20885433888888,24.316708766666668,3.3184016759435435
103.48639219444443,24.316708766666668,6.7551750552546475
103.76393005,24.316708766666668,7.195439909491487
104.04146790555555,24.316708766666668,5.9152000775076585
104.3190057611111,24.316708766666668,8.601187961041607
104.59654361666666,24.316708766666668,5.1192909439774335
104.87408147222222,24.316708766666668,2.2924972707815625
105.15161932777777,24.316708766666668,4.182690680838505
105.42915718333333,24.316708766666668,4.434903743454104
105.70669503888888,24.316708766666668,4.486140131136463
105.98423289444443,24.316708766666668,3.5276595725594744
106.26177075,24.316708766666668,5.351977682553712
106.53930860555555,24.316708766666668,6.213185904040792
106.81684646111111,24.316708766666668,5.562608375057268
107.09438431666666,24.316708766666668,5.579624638597713
107.37192217222221,24.316708766666668,3.821844522870624
107.64946002777778,24.316708766666668,3.5873881657523032
107.92699788333333,24.316708766666668,3.529999151597825
108.20453573888888,24.316708766666668,3.956410798174737
108.48207359444444,24.316708766666668,4.956684646125719
108.75961145,24.316708766666668,3.736979617186696
109.03714930555554,24.316708766666668,2.30925712229074
109.31468716111111,24.316708766666668,4.188958020661319
109.59222501666666,24.316708766666668,6.785506449274427
109.86976287222222,24.316708766666668,5.926930203334408
110.14730072777778,24.316708766666668,3.0498967856038175
110.42483858333333,24.316708766666668,2.2516052368678294
110.70237643888889,24.316708766666668,3.101919073632223
110.97991429444444,24.316708766666668,4.384870054577811
111.25745214999999,24.316708766666668,4.4226179672611785
111.53499000555556,24.316708766666668,3.4489808065300567
111.8125278611111,24.316708766666668,5.37674548052574
112.09006571666666,24.316708766666668,5.4007561480331905
112.36760357222222,24.316708766666668,6.450124419514299
112.64514142777777,24.316708766666668,6.405179036733397
112.92267928333334,24.316708766666668,6.631454772701238
113.20021713888889,24.316708766666668,4.880946132102493
113.47775499444444,24.316708766666668,4.120916909899036
113.75529285,24.316708766666668,3.449533598985773
114.03283070555555,24.316708766666668,3.1989653948970815
114.3103685611111,24.316708766666668,3.740779968009431
114.58790641666667,24.316708766666668,4.241925435727191
114.86544427222222,24.316708766666668,4.685672040123514
115.14298212777777,24.316708766666668,4.030798054679632
115.42051998333334,24.316708766666668,2.3407308096021566
115.69805783888889,24.316708766666668,3.769756168745263
115.97559569444445,24.316708766666668,4.763885001092952
116.25313355,24.316708766666668,4.299805083273835
116.53067140555555,24.316708766666668,2.3572558575634
116.8082092611111,24.316708766666668,2.680975599678772
117.08574711666667,24.316708766666668,3.64757910703202
117.36328497222222,24.316708766666668,5.290743884796335
117.64082282777778,24.316708766666668,3.3193925763838013
117.91836068333333,24.316708766666668,3.592381519997101
118.19589853888888,24.316708766666668,6.008736980223521
118.47343639444445,24.316708766666668,5.633926023143015
118.75097425,24.316708766666668,5.259115066062529
119.02851210555556,24.316708766666668,4.365321742468368
119.30604996111111,24.316708766666668,6.158219627965947
119.58358781666666,24.316708766666668,5.742588778706212
119.86112567222222,24.316708766666668,3.7700871743355653
120.13866352777778,24.316708766666668,3.4024189217101752
120.41620138333333,24.316708766666668,3.8831162528170338
120.6937392388889,24.316708766666668,6.2678887793032
120.97127709444445,24.316708766666668,7.142936737269089
121.24881495,24.316708766666668,4.4923829870775265
121.52635280555556,24.316708766666668,4.633187825366859
121.80389066111111,24.316708766666668,5.478801034536496
122.08142851666668,24.316708766666668,2.724317752206066
122.35896637222223,24.316708766666668,1.8885471965030087
122.63650422777778,24.316708766666668,2.180750910572063
122.91404208333333,24.316708766666668,3.3876909321175117
123.19157993888889,24.316708766666668,4.142406787811398
123.46911779444444,24.316708766666668,4.691200415060511
123.74665565000001,24.316708766666668,5.570236608927933
124.02419350555556,24.316708766666668,2.9337906318917986
124.30173136111111,24.316708766666668,1.2807411507974344
124.57926921666667,24.316708766666668,1.4342196542823205
124.85680707222222,24.316708766666668,3.235598794097779
125.13434492777779,24.316708766666668,3.46
125.41188278333334,24.316708766666668,3.46
125.68942063888889,24.316708766666668,3.46
125.96695849444444,24.316708766666668,3.46
126.24449635,24.316708766666668,3.46
98.76824864999999,24.5942723,5.16
99.04578650555554,24.5942723,5.16
99.3233243611111,24.5942723,5.16
99.60086221666666,24.5942723,5.16
99.8784000722222,24.5942723,5.16
100.15593792777777,24.5942723,4.7911219534662415
100.43347578333332,24.5942723,4.419617394162309
100.71101363888889,24.5942723,4.324648486373074
100.98855149444444,24.5942723,5.346803568100682
101.26608934999999,24.5942723,5.4104909195416875
101.54362720555555,24.5942723,6.2724500360818505
101.8211650611111,24.5942723,5.746483809138374
102.09870291666665,24.5942723,4.910910163943698
102.37624077222222,24.5942723,4.313627132379227
102.65377862777777,24.5942723,6.806707839210205
102.93131648333332,24.5942723,5.597443267770036
103.20885433888888,24.5942723,4.125425556519
103.48639219444443,24.5942723,2.863698341034123
103.76393005,24.5942723,6.514728211766887
104.04146790555555,24.5942723,5.530371762305444
104.3190057611111,24.5942723,8.424979080242052
104.59654361666666,24.5942723,6.226950252032967
104.87408147222222,24.5942723,3.4734447367022305
105.15161932777777,24.5942723,3.98981581822433
105.42915718333333,24.5942723,4.173788499243838
105.70669503888888,24.5942723,4.392923346027246
105.98423289444443,24.5942723,4.135685951468655
106.26177075,24.5942723,5.615825361505345
106.53930860555555,24.5942723,6.832416302530623
106.81684646111111,24.5942723,5.241410540790494
107.09438431666666,24.5942723,3.074903553836915
107.37192217222221,24.5942723,2.9313245379987607
107.64946002777778,24.5942723,3.382064828991326
107.92699788333333,24.5942723,3.771027982845717
108.20453573888888,24.5942723,5.433434099925269
108.48207359444444,24.5942723,4.203305189449809
108.75961145,24.5942723,2.9627550702855876
109.03714930555554,24.5942723,1.7624292025637065
109.31468716111111,24.5942723,2.1743939833220693
