Longitude,Latitude,Cd_linear_interpolated
110.70237643888889,22.096200500000002,0.7763811340820949
110.97991429444444,22.096200500000002,0.5048944431422979
111.25745214999999,22.096200500000002,0.4811461822932113
111.53499000555556,22.096200500000002,0.504370675723145
111.8125278611111,22.096200500000002,0.536962386212062
112.09006571666666,22.096200500000002,0.5947315452176181
112.36760357222222,22.096200500000002,0.652500704223177
112.64514142777777,22.096200500000002,0.5365412678588388
112.92267928333334,22.096200500000002,0.46620638759913086
113.20021713888889,22.096200500000002,0.7115398892008872
113.47775499444444,22.096200500000002,0.31540862548993576
113.75529285,22.096200500000002,0.401095418238286
114.03283070555555,22.096200500000002,0.4867822109866319
114.3103685611111,22.096200500000002,0.5852117890098023
114.58790641666667,22.096200500000002,0.5653686374662943
114.86544427222222,22.096200500000002,0.5460237195924891
115.14298212777777,22.096200500000002,0.5266788017186839
115.42051998333334,22.096200500000002,0.46559737610545227
115.69805783888889,22.096200500000002,0.42225405865888965
115.97559569444445,22.096200500000002,0.37891074121232476
116.25313355,22.096200500000002,0.3742673811523316
116.53067140555555,22.096200500000002,0.8106405255717298
116.8082092611111,22.096200500000002,0.5460088072043079
117.08574711666667,22.096200500000002,0.4239844512279094
117.36328497222222,22.096200500000002,0.37975450755555373
117.64082282777778,22.096200500000002,0.3701071449001986
117.91836068333333,22.096200500000002,0.41748351433064124
118.19589853888888,22.096200500000002,0.4223042161897219
118.47343639444445,22.096200500000002,0.42039164932947803
118.75097425,22.096200500000002,0.40204473305021765
119.02851210555556,22.096200500000002,0.390188863294781
119.30604996111111,22.096200500000002,0.3341792792836591
119.58358781666666,22.096200500000002,0.45822941509669823
119.86112567222222,22.096200500000002,0.5131358867386075
120.13866352777778,22.096200500000002,0.45835177669037874
120.41620138333333,22.096200500000002,0.47085316792434667
120.6937392388889,22.096200500000002,0.5799645518039347
120.97127709444445,22.096200500000002,0.7881449159982822
121.24881495,22.096200500000002,0.5979567700735359
121.52635280555556,22.096200500000002,0.44492648980965044
121.80389066111111,22.096200500000002,0.3356247343264963
122.08142851666668,22.096200500000002,0.3194781459128916
122.35896637222223,22.096200500000002,0.4319944021872064
122.63650422777778,22.096200500000002,0.5289187661749507
122.91404208333333,22.096200500000002,0.4783647065648464
123.19157993888889,22.096200500000002,0.4277572102441639
123.46911779444444,22.096200500000002,0.4079131950883315
123.74665565000001,22.096200500000002,0.3823625886201308
124.02419350555556,22.096200500000002,0.4394578752175189
124.30173136111111,22.096200500000002,0.5376997448176696
124.57926921666667,22.096200500000002,0.4999854947341543
124.85680707222222,22.096200500000002,0.43829647236382463
125.13434492777779,22.096200500000002,0.36
125.41188278333334,22.096200500000002,0.36
125.68942063888889,22.096200500000002,0.36
125.96695849444444,22.096200500000002,0.36
126.24449635,22.096200500000002,0.36
98.76824864999999,22.373764033333334,0.58
99.04578650555554,22.373764033333334,0.58
99.3233243611111,22.373764033333334,0.58
99.60086221666666,22.373764033333334,0.58
99.8784000722222,22.373764033333334,0.58
100.15593792777777,22.373764033333334,0.5515106647404269
100.43347578333332,22.373764033333334,0.4778907596574208
100.71101363888889,22.373764033333334,0.5619783447871989
100.98855149444444,22.373764033333334,0.5501982672715785
101.26608934999999,22.373764033333334,0.4887488201784269
101.54362720555555,22.373764033333334,0.47470747738362645
101.8211650611111,22.373764033333334,0.6017169361780295
102.09870291666665,22.373764033333334,0.63482664432205
102.37624077222222,22.373764033333334,0.6245159748497402
102.65377862777777,22.373764033333334,0.6142053053774308
102.93131648333332,22.373764033333334,0.5447621695968956
103.20885433888888,22.373764033333334,0.43762179576350935
103.48639219444443,22.373764033333334,0.33048142193012864
103.76393005,22.373764033333334,0.46730044245273783
104.04146790555555,22.373764033333334,0.5436528437299273
104.3190057611111,22.373764033333334,0.3906286501194695
104.59654361666666,22.373764033333334,0.4340180666275981
104.87408147222222,22.373764033333334,0.5710907473395432
105.15161932777777,22.373764033333334,0.8358747865922135
105.42915718333333,22.373764033333334,0.6862065510241819
105.70669503888888,22.373764033333334,0.5583918123690723
105.98423289444443,22.373764033333334,0.5120559688496085
106.26177075,22.373764033333334,0.5104872770788483
106.53930860555555,22.373764033333334,0.48728972571584583
106.81684646111111,22.373764033333334,0.49102349431212416
107.09438431666666,22.373764033333334,0.541404996836649
107.37192217222221,22.373764033333334,0.5814209325542299
107.64946002777778,22.373764033333334,0.5367656526362047
107.92699788333333,22.373764033333334,0.5518293873965603
108.20453573888888,22.373764033333334,0.4085214595464338
108.48207359444444,22.373764033333334,0.2827001377312993
108.75961145,22.373764033333334,0.34843215677499617
109.03714930555554,22.373764033333334,0.38674036930288913
109.31468716111111,22.373764033333334,0.6175747339223883
109.59222501666666,22.373764033333334,0.5847226900062724
109.86976287222222,22.373764033333334,0.5596079085963684
110.14730072777778,22.373764033333334,0.6133877713730151
110.42483858333333,22.373764033333334,0.6518603887241876
110.70237643888889,22.373764033333334,0.6901849104205839
110.97991429444444,22.373764033333334,0.3647466357918306
111.25745214999999,22.373764033333334,0.42404206479258233
111.53499000555556,22.373764033333334,0.423140808793817
111.8125278611111,22.373764033333334,0.5351655032041065
112.09006571666666,22.373764033333334,0.6550702963540063
112.36760357222222,22.373764033333334,0.7473283733269463
112.64514142777777,22.373764033333334,0.6287216919867775
112.92267928333334,22.373764033333334,0.3519999778556432
113.20021713888889,22.373764033333334,0.3294785897773957
113.47775499444444,22.373764033333334,0.4273147942572938
113.75529285,22.373764033333334,0.49179464186753186
114.03283070555555,22.373764033333334,0.5562744894777665
114.3103685611111,22.373764033333334,0.6421687777655121
114.58790641666667,22.373764033333334,0.5544994161105385
114.86544427222222,22.373764033333334,0.5254560621492586
115.14298212777777,22.373764033333334,0.5130277424483306
115.42051998333334,22.373764033333334,0.4761994861530098
115.69805783888889,22.373764033333334,0.4291373246161571
115.97559569444445,22.373764033333334,0.4085983100707663
116.25313355,22.373764033333334,0.43572064645970365
116.53067140555555,22.373764033333334,0.6484567959268269
116.8082092611111,22.373764033333334,0.6205172227633939
117.08574711666667,22.373764033333334,0.3961832296099832
117.36328497222222,22.373764033333334,0.3519532859376274
117.64082282777778,22.373764033333334,0.4169529721556823
117.91836068333333,22.373764033333334,0.4503857219016584
118.19589853888888,22.373764033333334,0.3884507160488845
118.47343639444445,22.373764033333334,0.4085022357466887
118.75097425,22.373764033333334,0.4554575063070863
119.02851210555556,22.373764033333334,0.47601322091588866
119.30604996111111,22.373764033333334,0.436101667057829
119.58358781666666,22.373764033333334,0.44062653236529487
119.86112567222222,22.373764033333334,0.4045133549513391
120.13866352777778,22.373764033333334,0.34972924490311025
120.41620138333333,22.373764033333334,0.3070944166575298
120.6937392388889,22.373764033333334,0.43409500971813103
120.97127709444445,22.373764033333334,0.7568561265324105
121.24881495,22.373764033333334,0.6608823196990311
121.52635280555556,22.373764033333334,0.6147372591736604
121.80389066111111,22.373764033333334,0.6072155131700612
122.08142851666668,22.373764033333334,0.40715676506243503
122.35896637222223,22.373764033333334,0.4450093167373993
122.63650422777778,22.373764033333334,0.535292093518345
122.91404208333333,22.373764033333334,0.4727902888744957
123.19157993888889,22.373764033333334,0.44772309452070047
123.46911779444444,22.373764033333334,0.4666506934891825
123.74665565000001,22.373764033333334,0.49690481822455806
124.02419350555556,22.373764033333334,0.5062624350966616
124.30173136111111,22.373764033333334,0.5421444199844092
124.57926921666667,22.373764033333334,0.5071256952104082
124.85680707222222,22.373764033333334,0.41874254854738846
125.13434492777779,22.373764033333334,0.36
125.41188278333334,22.373764033333334,0.36
125.68942063888889,22.373764033333334,0.36
125.96695849444444,22.373764033333334,0.36
126.24449635,22.373764033333334,0.36
98.76824864999999,22.65132756666667,0.58
99.04578650555554,22.65132756666667,0.58
99.3233243611111,22.65132756666667,0.58
99.60086221666666,22.65132756666667,0.58
99.8784000722222,22.65132756666667,0.58
100.15593792777777,22.65132756666667,0.5183933075673378
100.43347578333332,22.65132756666667,0.6082608759128292
100.71101363888889,22.65132756666667,0.6229901001208649
100.98855149444444,22.65132756666667,0.6110492139901194
101.26608934999999,22.65132756666667,0.6120462977775999
101.54362720555555,22.65132756666667,0.4376259096807359
101.8211650611111,22.65132756666667,0.6138255556505526
102.09870291666665,22.65132756666667,0.6035222146879553
102.37624077222222,22.65132756666667,0.593407145603511
102.65377862777777,22.65132756666667,0.5832920765190671
102.93131648333332,22.65132756666667,0.5187120097952163
103.20885433888888,22.65132756666667,0.35951201313043113
103.48639219444443,22.65132756666667,0.2027204579419307
103.76393005,22.65132756666667,0.32892841207194445
104.04146790555555,22.65132756666667,0.7779387958434522
104.3190057611111,22.65132756666667,0.4231050394134114
104.59654361666666,22.65132756666667,0.2709221339960888
104.87408147222222,22.65132756666667,0.7864279936091154
105.15161932777777,22.65132756666667,0.7469243683774031
105.42915718333333,22.65132756666667,0.5709977007055582
105.70669503888888,22.65132756666667,0.48398509416203206
105.98423289444443,22.65132756666667,0.5458046108100059
106.26177075,22.65132756666667,0.5569390841319488
106.53930860555555,22.65132756666667,0.6021836487734546
106.81684646111111,22.65132756666667,0.6891661737769176
107.09438431666666,22.65132756666667,0.7773345432956268
107.37192217222221,22.65132756666667,0.7660722043999149
107.64946002777778,22.65132756666667,0.6655432919819568
107.92699788333333,22.65132756666667,0.5503366451877421
108.20453573888888,22.65132756666667,0.40439874245286267
108.48207359444444,22.65132756666667,0.28724412241206115
108.75961145,22.65132756666667,0.5919295641844119
109.03714930555554,22.65132756666667,0.4760959378859777
109.31468716111111,22.65132756666667,0.6067336437654529
109.59222501666666,22.65132756666667,0.5738815998493372
109.86976287222222,22.65132756666667,0.5458448279238461
110.14730072777778,22.65132756666667,0.5611079128285184
110.42483858333333,22.65132756666667,0.6230146395009983
110.70237643888889,22.65132756666667,0.9758644092928488
110.97991429444444,22.65132756666667,0.6683534136021223
111.25745214999999,22.65132756666667,0.2904887999148683
111.53499000555556,22.65132756666667,0.36452364719269015
111.8125278611111,22.65132756666667,0.48442844034258986
112.09006571666666,22.65132756666667,0.678829613686653
112.36760357222222,22.65132756666667,0.7751549756023464
112.64514142777777,22.65132756666667,0.564687695861089
112.92267928333334,22.65132756666667,0.22350380434863218
113.20021713888889,22.65132756666667,0.2460845255672369
113.47775499444444,22.65132756666667,0.4225997250938903
113.75529285,22.65132756666667,0.5188645885787718
114.03283070555555,22.65132756666667,0.5833444361890066
114.3103685611111,22.65132756666667,0.6630975228324291
114.58790641666667,22.65132756666667,0.599121299391262
114.86544427222222,22.65132756666667,0.5261396822553213
115.14298212777777,22.65132756666667,0.4883811679819805
115.42051998333334,22.65132756666667,0.5119286936391204
115.69805783888889,22.65132756666667,0.5333031309984795
115.97559569444445,22.65132756666667,0.5546775683578398
116.25313355,22.65132756666667,0.6258765993454719
116.53067140555555,22.65132756666667,0.6370709090438785
116.8082092611111,22.65132756666667,0.5874698592203982
117.08574711666667,22.65132756666667,0.45540182057232276
117.36328497222222,22.65132756666667,0.33066519430194896
117.64082282777778,22.65132756666667,0.41569008308992816
117.91836068333333,22.65132756666667,0.45424703381503945
118.19589853888888,22.65132756666667,0.3841291410494948
118.47343639444445,22.65132756666667,0.34774498474325477
118.75097425,22.65132756666667,0.3947002553036524
119.02851210555556,22.65132756666667,0.4475199360063203
119.30604996111111,22.65132756666667,0.37105635989838665
119.58358781666666,22.65132756666667,0.3468919114275165
119.86112567222222,22.65132756666667,0.4555375136311881
120.13866352777778,22.65132756666667,0.3363301233149733
120.41620138333333,22.65132756666667,0.2171227329987646
120.6937392388889,22.65132756666667,0.3418390279518816
120.97127709444445,22.65132756666667,0.5993383340651617
121.24881495,22.65132756666667,0.6246637889917785
121.52635280555556,22.65132756666667,0.49561316330618665
121.80389066111111,22.65132756666667,0.5303155342701501
122.08142851666668,22.65132756666667,0.6657197211932998
122.35896637222223,22.65132756666667,0.6295116326974044
122.63650422777778,22.65132756666667,0.6309692605674101
122.91404208333333,22.65132756666667,0.5736275679566565
123.19157993888889,22.65132756666667,0.5207187930455373
123.46911779444444,22.65132756666667,0.556894810474026
123.74665565000001,22.65132756666667,0.5481876748271469
124.02419350555556,22.65132756666667,0.44409650861798944
124.30173136111111,22.65132756666667,0.5014948748643289
124.57926921666667,22.65132756666667,0.5242252062339927
124.85680707222222,22.65132756666667,0.4084364363147677
125.13434492777779,22.65132756666667,0.36
125.41188278333334,22.65132756666667,0.36
125.68942063888889,22.65132756666667,0.36
125.96695849444444,22.65132756666667,0.36
126.24449635,22.65132756666667,0.36
98.76824864999999,22.9288911,0.58
99.04578650555554,22.9288911,0.58
99.3233243611111,22.9288911,0.58
99.60086221666666,22.9288911,0.58
99.8784000722222,22.9288911,0.58
100.15593792777777,22.9288911,0.5859020217824711
100.43347578333332,22.9288911,0.6362780645997377
100.71101363888889,22.9288911,0.6821329699847961
100.98855149444444,22.9288911,0.5305868741323024
101.26608934999999,22.9288911,0.3811167682275453
101.54362720555555,22.9288911,0.5216831609193656
101.8211650611111,22.9288911,0.6017268810586794
102.09870291666665,22.9288911,0.5726866828390205
102.37624077222222,22.9288911,0.5625716137545762
102.65377862777777,22.9288911,0.5524565446701324
102.93131648333332,22.9288911,0.5014545236221424
103.20885433888888,22.9288911,0.3863273001785513
103.48639219444443,22.9288911,0.26663515506952173
103.76393005,22.9288911,0.21457071847065137
104.04146790555555,22.9288911,0.4502729241447996
104.3190057611111,22.9288911,0.6465773474212629
104.59654361666666,22.9288911,0.5788707867236182
104.87408147222222,22.9288911,0.7789284096545288
105.15161932777777,22.9288911,0.5974755468479542
105.42915718333333,22.9288911,0.43646645773587245
105.70669503888888,22.9288911,0.4479707354122062
105.98423289444443,22.9288911,0.5910838375575564
106.26177075,22.9288911,0.6027011242441662
106.53930860555555,22.9288911,0.6598520942734296
106.81684646111111,22.9288911,0.7092106987451712
107.09438431666666,22.9288911,0.7476389526861048
107.37192217222221,22.9288911,0.7659540300329798
107.64946002777778,22.9288911,0.7070207047762468
107.92699788333333,22.9288911,0.5776914466117071
108.20453573888888,22.9288911,0.36185589576311933
108.48207359444444,22.9288911,0.5307415298214737
108.75961145,22.9288911,0.781741061473946
109.03714930555554,22.9288911,0.6505735042306049
109.31468716111111,22.9288911,0.5998526024185215
109.59222501666666,22.9288911,0.5726291614044372
109.86976287222222,22.9288911,0.5454057203903513
110.14730072777778,22.9288911,0.5181822793762669
110.42483858333333,22.9288911,0.5612619094838209
110.70237643888889,22.9288911,0.770512089477949
110.97991429444444,22.9288911,0.6188610879583505
111.25745214999999,22.9288911,0.2957664834727847
111.53499000555556,22.9288911,0.4727148206322178
111.8125278611111,22.9288911,0.690443981416863
112.09006571666666,22.9288911,0.7697369746230014
112.36760357222222,22.9288911,0.7453151040008666
112.64514142777777,22.9288911,0.6076939693790069
112.92267928333334,22.9288911,0.2800364394490549
113.20021713888889,22.9288911,0.25480876125183693
113.47775499444444,22.9288911,0.37748972529413594
113.75529285,22.9288911,0.5019101306352035
114.03283070555555,22.9288911,0.6104143829002462
114.3103685611111,22.9288911,0.681497238808339
114.58790641666667,22.9288911,0.6869429666774335
114.86544427222222,22.9288911,0.5560738210170174
115.14298212777777,22.9288911,0.5443273585234866
115.42051998333334,22.9288911,0.6277693214591962
115.69805783888889,22.9288911,0.6630057751834877
115.97559569444445,22.9288911,0.6982422289077812
116.25313355,22.9288911,0.38031455508042333
116.53067140555555,22.9288911,0.44136450694672574
116.8082092611111,22.9288911,0.5437299166373211
117.08574711666667,22.9288911,0.4099584163307702
117.36328497222222,22.9288911,0.31156880803777015
117.64082282777778,22.9288911,0.41491690067714926
117.91836068333333,22.9288911,0.4621684100842364
118.19589853888888,22.9288911,0.3889574056898118
118.47343639444445,22.9288911,0.31787256019732824
118.75097425,22.9288911,0.33394300430021917
119.02851210555556,22.9288911,0.42732482401788463
119.30604996111111,22.9288911,0.22701081717288318
119.58358781666666,22.9288911,0.2400595812311359
119.86112567222222,22.9288911,0.29188463446232954
120.13866352777778,22.9288911,0.3913250088818009
120.41620138333333,22.9288911,0.3953882920106371
120.6937392388889,22.9288911,0.6219201318516948
120.97127709444445,22.9288911,0.4756612689279437
121.24881495,22.9288911,0.5491659991105585
121.52635280555556,22.9288911,0.6198986494838828
121.80389066111111,22.9288911,0.5321613160665863
122.08142851666668,22.9288911,0.6217252785706397
122.35896637222223,22.9288911,0.5414546952687441
122.63650422777778,22.9288911,0.4322981421234837
122.91404208333333,22.9288911,0.39398103922573796
123.19157993888889,22.9288911,0.44957825024384224
123.46911779444444,22.9288911,0.607318513835213
123.74665565000001,22.9288911,0.4748034483801281
124.02419350555556,22.9288911,0.297543560670545
124.30173136111111,22.9288911,0.31778704448592276
124.57926921666667,22.9288911,0.39701566954040923
124.85680707222222,22.9288911,0.42678963188026386
125.13434492777779,22.9288911,0.36
125.41188278333334,22.9288911,0.36
125.68942063888889,22.9288911,0.36
125.96695849444444,22.9288911,0.36
126.24449635,22.9288911,0.36
98.76824864999999,23.206454633333337,0.58
99.04578650555554,23.206454633333337,0.58
99.3233243611111,23.206454633333337,0.58
99.60086221666666,23.206454633333337,0.58
99.8784000722222,23.206454633333337,0.58
100.15593792777777,23.206454633333337,0.5351488132598491
100.43347578333332,23.206454633333337,0.3789141246699992
100.71101363888889,23.206454633333337,0.43795789133938623
100.98855149444444,23.206454633333337,0.4085149159898992
101.26608934999999,23.206454633333337,0.3790719406404123
101.54362720555555,23.206454633333337,0.5460653180975286
101.8211650611111,23.206454633333337,0.6217598430090094
102.09870291666665,23.206454633333337,0.6144630893114548
102.37624077222222,23.206454633333337,0.5837987743706721
102.65377862777777,23.206454633333337,0.5361105941080611
102.93131648333332,23.206454633333337,0.48799622103250073
103.20885433888888,23.206454633333337,0.4694710909709683
103.48639219444443,23.206454633333337,0.4149333393952591
103.76393005,23.206454633333337,0.42329564223992944
104.04146790555555,23.206454633333337,0.4463934751933381
104.3190057611111,23.206454633333337,0.4585168838863865
104.59654361666666,23.206454633333337,0.45913282175306996
104.87408147222222,23.206454633333337,0.6812510217059221
105.15161932777777,23.206454633333337,0.49700950026672036
105.42915718333333,23.206454633333337,0.32364870412417024
105.70669503888888,23.206454633333337,0.4972723731015456
105.98423289444443,23.206454633333337,0.49153452670870657
106.26177075,23.206454633333337,0.5582273116891646
106.53930860555555,23.206454633333337,0.6568066848728533
106.81684646111111,23.206454633333337,0.7124683911672877
107.09438431666666,23.206454633333337,0.7009111324607459
107.37192217222221,23.206454633333337,0.6893538737542044
107.64946002777778,23.206454633333337,0.5440443670477203
107.92699788333333,23.206454633333337,0.5551989018607157
108.20453573888888,23.206454633333337,0.5160193374159672
108.48207359444444,23.206454633333337,0.6110199944809251
108.75961145,23.206454633333337,0.790351178291638
109.03714930555554,23.206454633333337,0.6048445724416279
109.31468716111111,23.206454633333337,0.6570104455286928
109.59222501666666,23.206454633333337,0.5013323602488728
109.86976287222222,23.206454633333337,0.48687238386278364
110.14730072777778,23.206454633333337,0.4724124074766952
110.42483858333333,23.206454633333337,0.42387181278275304
110.70237643888889,23.206454633333337,0.4111883098732468
110.97991429444444,23.206454633333337,0.37248810156729273
111.25745214999999,23.206454633333337,0.41316974312841737
111.53499000555556,23.206454633333337,0.6649416758420706
111.8125278611111,23.206454633333337,0.7643189736436546
112.09006571666666,23.206454633333337,0.7398971030215213
112.36760357222222,23.206454633333337,0.7154752323993867
112.64514142777777,23.206454633333337,0.6507002428969254
112.92267928333334,23.206454633333337,0.4521849590375228
113.20021713888889,23.206454633333337,0.4480498399352968
113.47775499444444,23.206454633333337,0.3684604812783939
113.75529285,23.206454633333337,0.46622211348276854
114.03283070555555,23.206454633333337,0.5812205361765103
114.3103685611111,23.206454633333337,0.6639258356105955
114.58790641666667,23.206454633333337,0.4471852218525127
114.86544427222222,23.206454633333337,0.3953596422685576
115.14298212777777,23.206454633333337,0.4939385819879383
115.42051998333334,23.206454633333337,0.46806183004973667
115.69805783888889,23.206454633333337,0.2627486545332194
115.97559569444445,23.206454633333337,0.3811399326632898
116.25313355,23.206454633333337,0.36840964834490625
116.53067140555555,23.206454633333337,0.3498290608371312
116.8082092611111,23.206454633333337,0.46562928441199747
117.08574711666667,23.206454633333337,0.44146349899562376
117.36328497222222,23.206454633333337,0.34007877293073796
117.64082282777778,23.206454633333337,0.23069921672783986
117.91836068333333,23.206454633333337,0.5478912762940419
118.19589853888888,23.206454633333337,0.5505438827541899
118.47343639444445,23.206454633333337,0.4514922479339869
118.75097425,23.206454633333337,0.30935416659655923
119.02851210555556,23.206454633333337,0.35721095553335047
119.30604996111111,23.206454633333337,0.4050677444701392
119.58358781666666,23.206454633333337,0.1541578410689195
119.86112567222222,23.206454633333337,0.17102278785460007
120.13866352777778,23.206454633333337,0.3544965960743758
120.41620138333333,23.206454633333337,0.37284013737492405
120.6937392388889,23.206454633333337,0.34815558253973766
120.97127709444445,23.206454633333337,0.4652423063395918
121.24881495,23.206454633333337,0.6164966830294136
121.52635280555556,23.206454633333337,0.6360483855700348
121.80389066111111,23.206454633333337,0.5494232793243006
122.08142851666668,23.206454633333337,0.4793768035143522
122.35896637222223,23.206454633333337,0.39882901270013055
122.63650422777778,23.206454633333337,0.4318363637746444
122.91404208333333,23.206454633333337,0.42458961889494806
123.19157993888889,23.206454633333337,0.43236103364869344
123.46911779444444,23.206454633333337,0.6005914561893112
123.74665565000001,23.206454633333337,0.5365554901580016
124.02419350555556,23.206454633333337,0.36395469437389666
124.30173136111111,23.206454633333337,0.19135389858979168
124.57926921666667,23.206454633333337,0.30369959696537707
124.85680707222222,23.206454633333337,0.43190839161554706
125.13434492777779,23.206454633333337,0.44
125.41188278333334,23.206454633333337,0.44
125.68942063888889,23.206454633333337,0.36
125.96695849444444,23.206454633333337,0.36
126.24449635,23.206454633333337,0.36
98.76824864999999,23.48401816666667,0.58
99.04578650555554,23.48401816666667,0.58
99.3233243611111,23.48401816666667,0.58
99.60086221666666,23.48401816666667,0.58
99.8784000722222,23.48401816666667,0.58
100.15593792777777,23.48401816666667,0.5581602626098405
100.43347578333332,23.48401816666667,0.19959785197506474
100.71101363888889,23.48401816666667,0.11756057783670393
100.98855149444444,23.48401816666667,0.26892044484306565
101.26608934999999,23.48401816666667,0.4202803118494274
101.54362720555555,23.48401816666667,0.57252584824088
101.8211650611111,23.48401816666667,0.6406421387887224
102.09870291666665,23.48401816666667,0.6333453850911677
102.37624077222222,23.48401816666667,0.6260486313936127
102.65377862777777,23.48401816666667,0.6307154643830348
102.93131648333332,23.48401816666667,0.6485479007973216
103.20885433888888,23.48401816666667,0.5832108523289575
103.48639219444443,23.48401816666667,0.5575194096112988
103.76393005,23.48401816666667,0.5275503139629555
104.04146790555555,23.48401816666667,0.4711258571704334
104.3190057611111,23.48401816666667,0.3791629952665222
104.59654361666666,23.48401816666667,0.5098765812520321
104.87408147222222,23.48401816666667,0.5997939920504634
105.15161932777777,23.48401816666667,0.4177553471727668
105.42915718333333,23.48401816666667,0.3081792377926095
105.70669503888888,23.48401816666667,0.620417571196987
105.98423289444443,23.48401816666667,0.6675640034370406
106.26177075,23.48401816666667,0.6093131634472031
106.53930860555555,23.48401816666667,0.5731315037638126
106.81684646111111,23.48401816666667,0.6282313331615288
107.09438431666666,23.48401816666667,0.6648150123015809
107.37192217222221,23.48401816666667,0.7013986914416329
107.64946002777778,23.48401816666667,0.6567140907912645
107.92699788333333,23.48401816666667,0.6574682085431226
108.20453573888888,23.48401816666667,0.5144971923920618
108.48207359444444,23.48401816666667,0.5900227285655677
108.75961145,23.48401816666667,0.683515198327711
109.03714930555554,23.48401816666667,0.5604205215955478
109.31468716111111,23.48401816666667,0.5687184125109012
109.59222501666666,23.48401816666667,0.6184312613314829
109.86976287222222,23.48401816666667,0.39146909027298715
110.14730072777778,23.48401816666667,0.3770091138868986
110.42483858333333,23.48401816666667,0.23577757868057933
110.70237643888889,23.48401816666667,0.3969512681051337
110.97991429444444,23.48401816666667,0.26750353297329615
111.25745214999999,23.48401816666667,0.5305730027840485
111.53499000555556,23.48401816666667,0.624824936173004
111.8125278611111,23.48401816666667,0.6469873128184173
112.09006571666666,23.48401816666667,0.6588709412761043
112.36760357222222,23.48401816666667,0.670754569733792
112.64514142777777,23.48401816666667,0.6612134901757737
112.92267928333334,23.48401816666667,0.6243334786259885
113.20021713888889,23.48401816666667,0.5938859209189014
113.47775499444444,23.48401816666667,0.5075969421735742
113.75529285,23.48401816666667,0.4000810152531651
114.03283070555555,23.48401816666667,0.36170455594909834
114.3103685611111,23.48401816666667,0.4662393724647687
114.58790641666667,23.48401816666667,0.522774203095104
114.86544427222222,23.48401816666667,0.5263688217459559
115.14298212777777,23.48401816666667,0.47904527254900797
115.42051998333334,23.48401816666667,0.3395863221224167
115.69805783888889,23.48401816666667,0.4356270361462712
115.97559569444445,23.48401816666667,0.4587354846468987
116.25313355,23.48401816666667,0.4957574035477712
116.53067140555555,23.48401816666667,0.4118944858009209
116.8082092611111,23.48401816666667,0.3508024349636055
117.08574711666667,23.48401816666667,0.47296858166047684
117.36328497222222,23.48401816666667,0.4108683191900484
117.64082282777778,23.48401816666667,0.60060025348934
117.91836068333333,23.48401816666667,0.4454165906974609
118.19589853888888,23.48401816666667,0.26516011720226024
118.47343639444445,23.48401816666667,0.43887754793712475
118.75097425,23.48401816666667,0.45198338741160426
119.02851210555556,23.48401816666667,0.5044651962330915
119.30604996111111,23.48401816666667,0.5581835556827013
119.58358781666666,23.48401816666667,0.2965549890846592
119.86112567222222,23.48401816666667,0.3588625790088998
120.13866352777778,23.48401816666667,0.44331721679696867
120.41620138333333,23.48401816666667,0.45427068338084875
120.6937392388889,23.48401816666667,0.44858230260860166
120.97127709444445,23.48401816666667,0.4327405687343879
121.24881495,23.48401816666667,0.6791925735072657
121.52635280555556,23.48401816666667,0.592772405310535
121.80389066111111,23.48401816666667,0.4996859928013213
122.08142851666668,23.48401816666667,0.45830112731030903
122.35896637222223,23.48401816666667,0.46687842505255184
122.63650422777778,23.48401816666667,0.47765947168488043
122.91404208333333,23.48401816666667,0.457422607739812
123.19157993888889,23.48401816666667,0.4371857437947426
123.46911779444444,23.48401816666667,0.5572359538444416
123.74665565000001,23.48401816666667,0.5757866041684895
124.02419350555556,23.48401816666667,0.4459853134225046
124.30173136111111,23.48401816666667,0.29593894247838937
124.57926921666667,23.48401816666667,0.5597471541373059
124.85680707222222,23.48401816666667,0.370593106481827
125.13434492777779,23.48401816666667,0.36
125.41188278333334,23.48401816666667,0.36
125.68942063888889,23.48401816666667,0.36
125.96695849444444,23.48401816666667,0.36
126.24449635,23.48401816666667,0.36
98.76824864999999,23.7615817,0.54
99.04578650555554,23.7615817,0.54
99.3233243611111,23.7615817,0.54
99.60086221666666,23.7615817,0.54
99.8784000722222,23.7615817,0.54
100.15593792777777,23.7615817,0.5670907544879171
100.43347578333332,23.7615817,0.28676612598693246
100.71101363888889,23.7615817,0.2648704977620448
100.98855149444444,23.7615817,0.39595980459606694
101.26608934999999,23.7615817,0.527049111430089
101.54362720555555,23.7615817,0.6512224745965584
101.8211650611111,23.7615817,0.6042108551806576
102.09870291666665,23.7615817,0.5670381878065436
102.37624077222222,23.7615817,0.5298655204324276
102.65377862777777,23.7615817,0.5406573011061022
102.93131648333332,23.7615817,0.5483766840849076
103.20885433888888,23.7615817,0.4829074398455252
103.48639219444443,23.7615817,0.4559020362993259
103.76393005,23.7615817,0.5320563869439265
104.04146790555555,23.7615817,0.5203090745230731
104.3190057611111,23.7615817,0.6909199341714203
104.59654361666666,23.7615817,0.8224752850310817
104.87408147222222,23.7615817,0.487958822824179
105.15161932777777,23.7615817,0.38310735225376635
105.42915718333333,23.7615817,0.29270977146104876
105.70669503888888,23.7615817,0.6554733939298769
105.98423289444443,23.7615817,0.7867390405124564
106.26177075,23.7615817,0.6505106938043084
106.53930860555555,23.7615817,0.4744029058545646
