Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Hubei,Wuhan,Wuhan_Station_4,30.190416,107.925879,2023-08-22,15.37,6.73,4.97,554.87,1.5,3.08,0.020924084479901118,0.19011749069974587,0.16569899513979236,3.78,11.93,3.94,0.0,0.6219010627460853,0.0921597525186987,87,99.29,Excellent
Jiangsu,Suzhou,Suzhou_Station_9,30.880922,101.851621,2023-02-22,28.13,6.32,11.38,474.03,0.69,1.1,0.031171644598747793,0.6826764266425501,0.10229506387560762,3.2,16.31,5.73,0.5196645547206925,0.41096135442247705,0.12638546592060218,84,86.95,Excellent
Sichuan,Chengdu,Chengdu_Station_2,41.090583,111.327289,2023-05-21,7.54,7.33,5.77,395.22,1.82,2.17,0.020934558315861794,0.5903133619566043,0.006309474676377207,3.34,12.94,5.48,0.0,0.0,0.0,114,6.66,Very Poor
Jiangsu,Suzhou,Suzhou_Station_8,20.364251,122.354072,2023-07-13,9.23,7.11,8.7,513.35,3.32,3.05,0.035173867271219045,0.4256454654884609,0.05693268519698748,3.12,22.94,5.09,2.2907567212515154,0.6112378944061758,0.2313127506822455,119,69.65,Excellent
Yunnan,Kunming,Kunming_Station_7,36.848053,103.650574,2023-08-31,15.16,7.12,9.5,441.19,4.82,2.03,0.03302638784713571,0.8197460333656615,0.07532304699572144,3.28,17.83,4.24,0.20555381931061414,0.6432379852718162,0.18227335685987328,108,73.65,Poor
Hubei,Wuhan,Wuhan_Station_2,37.657099,123.396865,2023-06-03,19.51,7.39,6.81,457.74,4.08,1.12,0.03159227867380144,0.41923038067260765,0.06294629630074002,3.28,15.09,3.6,11.517031950737055,0.43157907642222565,0.0,91,91.76,Moderate
Shanghai,Shanghai,Shanghai_Station_4,33.716975,112.865012,2023-10-27,19.33,6.61,9.88,507.65,30.37,1.77,0.030591568778516542,0.10888597431475895,0.1738858048078148,2.35,15.7,4.7,0.0,0.5846917144278831,0.39614782193428133,101,89.57,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_6,34.712156,110.904453,2023-02-08,16.98,7.29,4.66,599.06,0.05,1.88,0.01950326736424275,0.23029692302389285,0.10792461580314028,2.68,18.2,2.74,9.563182000396914,0.4974423612474733,0.09629701401345864,98,49.79,Moderate
Jiangsu,Suzhou,Suzhou_Station_1,38.547825,107.497739,2023-12-27,27.28,6.71,7.63,717.12,7.81,1.9,0.017611389702194575,0.17957402230650255,0.13692643337116575,2.9,21.76,3.25,21.050626879418786,0.5846525768758165,0.23562812659642166,93,21.68,Good
Hubei,Yichang,Yichang_Station_7,26.857897,115.080727,2023-04-20,11.05,7.5,10.54,467.29,10.95,2.22,0.017942753943849626,0.6030901214626737,0.1704799528347485,3.33,7.5,4.38,9.242718683151262,0.23400777881089763,0.2086746128025506,97,58.87,Good
Hubei,Yichang,Yichang_Station_3,31.422009,112.759983,2023-08-28,22.7,6.79,10.65,496.69,2.6,2.01,0.01823809639926361,0.30364280821798134,0.1750656350056856,3.52,16.93,4.23,6.717589585321771,0.32952724995712956,0.14578638027941385,119,63.24,Good
Sichuan,Chengdu,Chengdu_Station_2,34.144223,115.114327,2023-01-05,15.17,7.12,9.36,312.51,1.04,1.7,0.029180415168253464,1.2208110267594052,0.0,3.29,20.26,2.64,16.091520549595796,1.0966290190850752,0.034151769383278435,115,73.51,Good
Hubei,Wuhan,Wuhan_Station_2,39.256573,108.475893,2023-10-09,14.91,6.46,6.6,597.61,4.14,2.36,0.021457662045545042,0.5256580030564164,0.15607408324577904,2.11,21.71,2.87,13.579427323242305,0.8941960887581079,0.20640002549603773,96,35.62,Poor
Beijing,Beijing,Beijing_Station_4,35.340597,110.007839,2023-09-28,25.93,7.45,6.61,534.25,5.35,1.24,0.019474719834902458,0.4514317527852381,0.10608556331585615,2.45,14.28,4.17,18.1818406449261,0.2352584530413938,0.10114886074120241,106,46.92,Poor
Henan,Zhengzhou,Zhengzhou_Station_3,33.950333,104.435261,2023-10-23,31.34,7.09,5.46,596.32,0.76,2.21,0.010990518375116798,0.33939917826023996,0.13750680782021057,3.26,16.67,5.02,13.106707438342372,0.6023977365038208,0.22509313804881353,81,47.27,Excellent
Shanghai,Shanghai,Shanghai_Station_6,35.49461,118.096953,2023-11-30,23.82,6.8,7.07,395.85,7.44,1.82,0.02837227857521987,0.0,0.14848221216159144,2.8,18.78,4.76,24.40618256891788,0.3127802441792482,0.20933547053524998,98,96.96,Very Poor
Hubei,Yichang,Yichang_Station_5,40.499009,101.501062,2023-07-09,24.53,6.27,6.67,487.89,3.36,2.39,0.018120085807528066,0.28294390954503224,0.1713757898466369,3.14,22.01,4.5,0.0,0.7291141856352497,0.4630709347106994,125,87.34,Good
Sichuan,Mianyang,Mianyang_Station_3,25.329725,120.317883,2023-05-15,15.38,6.87,7.85,333.84,6.04,1.98,0.016210217743759907,0.5506893307877984,0.03200097029611482,3.64,34.27,3.06,14.1579569795275,0.4603807613060441,0.2812489485013262,89,88.84,Excellent
Beijing,Beijing,Beijing_Station_10,23.63347,117.144917,2023-06-27,18.92,7.57,7.29,522.73,0.21,1.77,0.028805950578496393,0.4093280969668551,0.1706798039271554,3.21,22.19,3.76,18.361927029251145,0.5865468768119252,0.3907716578014893,111,82.93,Good
Shanghai,Shanghai,Shanghai_Station_9,44.280497,118.499603,2023-08-24,15.7,7.34,7.39,562.05,3.47,1.39,0.013951137232501678,0.4386905742560063,0.20153648934251955,2.72,17.35,5.44,4.660916742203841,0.8035879593408303,0.15689730070424157,104,66.76,Very Poor
Yunnan,Kunming,Kunming_Station_6,31.382444,100.71709,2023-12-12,29.35,6.75,6.56,578.35,7.31,2.36,0.028956260894573278,0.5697994391902699,0.220325905677669,2.6,22.4,3.34,7.66681365253153,0.7320010631957589,0.2939020653470584,104,18.52,Moderate
Henan,Luoyang,Luoyang_Station_9,33.177074,108.278782,2023-04-30,16.78,6.64,6.95,363.42,5.3,2.74,0.024338101875581268,0.8230296992842536,0.030598016947759644,3.03,19.01,4.22,11.803008262497062,0.615594209565265,0.4256809586591296,96,15.24,Poor
Shandong,Jinan,Jinan_Station_8,24.097413,105.14849,2023-05-21,18.5,6.78,8.44,503.53,2.33,1.02,0.020420746366099658,0.7545899196524747,0.004890844045729914,2.36,18.43,3.09,0.0,0.42388808789621063,0.0,96,42.81,Excellent
Beijing,Beijing,Beijing_Station_7,33.190223,115.46016,2023-01-29,24.53,7.2,7.86,420.25,22.67,2.21,0.022869799739675425,0.947410944616089,0.007458168758176631,3.4,20.22,4.34,12.898603192995392,1.1182971559040944,0.07086029558933288,102,14.91,Very Poor
Shandong,Qingdao,Qingdao_Station_5,32.992591,113.734554,2023-06-10,21.75,7.17,9.02,610.04,2.28,2.04,0.029480679229416842,0.5165327106884354,0.10837561705687804,2.65,19.45,4.15,12.639666783605565,0.15805023071988236,0.0,98,79.98,Very Poor
Beijing,Beijing,Beijing_Station_10,44.51095,103.503046,2023-03-23,13.29,7.27,11.11,636.98,6.62,2.17,0.014723298919000937,0.5094573369297585,0.146348964580624,2.88,15.94,4.76,0.0,0.6321490980812859,0.2640046860341616,115,85.86,Good
Jiangsu,Nanjing,Nanjing_Station_3,20.380961,123.451194,2023-04-04,18.87,7.32,7.09,671.84,5.32,1.36,0.044739122428450566,0.3922806198266954,0.08310128178016433,2.77,25.12,4.88,0.0,0.21196246901068805,0.0,89,97.13,Excellent
Beijing,Beijing,Beijing_Station_7,34.451744,101.806858,2023-12-16,12.85,6.29,7.59,483.93,6.74,1.63,0.01020618260760978,0.13980529934052172,0.12094724478773414,3.09,24.23,4.31,0.0,0.41769571233958935,0.0,101,97.34,Moderate
Sichuan,Chengdu,Chengdu_Station_7,22.883446,108.112465,2023-05-28,15.83,6.65,8.24,419.66,0.07,1.64,0.021239026481412366,0.170383363733204,0.14770483396024,2.77,22.62,4.82,0.0,1.056357858623966,0.42093438649521375,82,39.07,Excellent
Zhejiang,Hangzhou,Hangzhou_Station_5,23.369722,113.694403,2023-02-26,18.43,7.77,6.72,297.34,6.9,1.74,0.026750168002032913,0.7982535700944335,0.0,3.3,19.05,4.6,0.0,0.9102379852824495,0.0,92,17.01,Excellent
Hubei,Wuhan,Wuhan_Station_8,25.37435,111.943373,2023-10-17,3.39,6.7,7.84,556.37,7.7,1.99,0.024562178848761208,0.269019376749684,0.09542798942217638,3.54,17.7,5.33,14.942672549824797,1.3319664981902002,0.6461101294229328,88,23.95,Poor
Beijing,Beijing,Beijing_Station_10,24.69509,115.362821,2023-05-29,18.06,7.41,9.92,332.69,1.01,1.68,0.0011862007191485485,0.26154589125438166,0.14397693388810467,3.66,29.93,2.69,2.924663624964878,0.25235330093909625,0.0,112,40.71,Poor
Yunnan,Kunming,Kunming_Station_3,39.352356,109.832542,2023-05-08,36.44,6.93,7.35,511.33,6.39,1.97,0.03134493614878807,1.0736688623489756,0.0005498767601557284,3.13,21.88,2.75,0.0,0.547312587408136,0.251603440151497,112,33.53,Very Poor
Shanghai,Shanghai,Shanghai_Station_4,27.72706,110.561727,2023-03-29,20.08,7.17,7.25,451.98,3.29,1.98,0.02573739398581062,0.38336879151764297,0.09849967910560843,3.18,13.84,4.24,1.5536157632173493,0.39088432786368643,0.0,92,27.17,Very Poor
Jiangsu,Suzhou,Suzhou_Station_6,39.31932,114.406027,2023-03-09,22.77,7.21,9.18,625.93,3.61,1.6,0.02972289132507785,0.29393758781816987,0.1747673509605201,3.17,29.39,3.68,8.958896966720777,0.46191043024772915,0.15204701535445517,100,34.64,Good
Yunnan,Kunming,Kunming_Station_9,37.895657,118.403189,2023-01-21,24.22,6.86,10.63,209.13,2.02,2.45,0.006619039471700547,0.4719070966477207,0.06502665096360719,3.42,28.02,3.41,17.61627940550393,1.5933336032059726,0.5991792609429043,104,76.84,Good
Guangdong,Shenzhen,Shenzhen_Station_10,35.585452,108.142948,2023-01-20,23.13,7.68,6.72,611.07,10.65,2.58,0.01934717888501168,0.3456556306109117,0.160161245938182,1.92,23.57,3.77,4.244404374481165,0.8539440136648941,0.3339018799187894,105,98.42,Poor
Shanghai,Shanghai,Shanghai_Station_3,24.012219,102.473635,2023-09-02,22.15,7.25,8.85,298.62,0.74,1.42,0.02356073670964106,0.6323399263997456,0.09327454411196423,2.98,7.69,3.46,12.07404095642689,0.0,0.0,113,2.23,Poor
Yunnan,Dali,Dali_Station_5,25.488312,108.526319,2023-01-23,17.04,7.16,6.93,546.85,2.12,2.55,0.010680851259169438,0.6954621446598676,0.14095942772143322,2.46,22.78,3.25,12.40068816700879,0.43816272144032065,0.054634296405000005,102,50.6,Moderate
Henan,Zhengzhou,Zhengzhou_Station_8,43.009997,113.771149,2023-08-03,11.82,8.26,6.82,487.95,4.0,2.17,0.012254235390215206,0.1335988664813775,0.224753345349293,2.87,16.34,4.31,1.9566791653552518,1.124819997011987,0.3402827194849726,101,93.24,Excellent
Guangdong,Guangzhou,Guangzhou_Station_8,34.418534,102.160282,2023-12-18,22.39,6.54,7.27,503.16,0.32,2.4,0.009674763639581505,0.14298156798024433,0.13445551254533794,2.52,19.1,2.53,0.8947241789247681,0.40507183184352935,0.0,90,53.72,Excellent
Zhejiang,Ningbo,Ningbo_Station_2,20.818951,120.464797,2023-04-24,27.47,6.83,12.85,536.84,6.43,2.03,0.006890618443703141,0.3451189922924654,0.11291034469441247,2.71,9.51,3.92,20.52326889360132,0.5495436903154767,0.29850893777222576,107,1.69,Very Poor
Sichuan,Mianyang,Mianyang_Station_7,29.768989,104.059362,2023-05-03,25.73,6.97,8.42,598.59,2.94,2.37,0.018479825832116818,0.8617074390055122,0.03640618253753354,2.96,23.91,5.36,4.427566417984987,0.2725938491173323,0.2538347469098733,111,18.67,Moderate
Jiangsu,Suzhou,Suzhou_Station_10,38.4938,109.294962,2023-04-07,27.74,6.69,8.2,424.63,1.71,2.25,0.026237283356373917,0.8847201797522956,0.08764964064449113,3.25,12.71,2.13,0.0,0.6784137498824471,0.2943877458335352,93,13.19,Good
Jiangsu,Nanjing,Nanjing_Station_10,22.544504,101.356624,2023-04-11,29.76,7.04,10.37,550.7,3.01,2.69,0.01641460733880502,0.0,0.23096392337225763,2.02,12.23,3.33,7.412687191408728,0.33876447428417267,0.0,96,57.94,Poor
Guangdong,Guangzhou,Guangzhou_Station_8,34.620438,123.905124,2023-07-26,23.02,7.31,4.68,654.98,9.03,2.46,0.01810937924629959,0.5297018543363143,0.158096664807631,3.01,25.69,4.82,5.900622175089388,0.06533771599958665,0.13086190032592854,102,69.02,Excellent
Jiangsu,Suzhou,Suzhou_Station_7,35.811255,103.183686,2023-06-09,15.77,7.87,7.57,399.67,1.08,1.1,0.021473187875261632,0.5603955628806877,0.13966604754574075,2.86,20.32,4.2,1.8990021269083046,0.8210076530292374,0.4798874939396918,99,88.97,Excellent
Shandong,Jinan,Jinan_Station_1,26.334871,121.641911,2023-02-13,16.14,6.94,7.32,695.29,0.49,2.03,0.024051421148961936,0.4940837242293134,0.17878399016036198,3.33,15.48,3.79,25.87647829357787,1.317095028624161,0.48607352171872276,81,54.39,Good
Henan,Luoyang,Luoyang_Station_10,32.153387,110.352293,2023-03-30,23.23,7.74,6.15,473.82,7.59,2.67,0.019552330908761573,1.1012897775822676,0.0,3.5,35.34,4.18,0.0,0.48156897244811436,0.0,98,50.25,Very Poor
Hubei,Yichang,Yichang_Station_7,28.623284,111.689947,2023-10-28,10.37,7.36,9.16,546.71,2.29,1.95,0.025425104144385386,0.3071811142477002,0.12446527092992457,2.55,18.08,2.27,14.75521888295899,0.7783177666387068,0.09301044643023468,88,33.24,Good
Shandong,Jinan,Jinan_Station_4,44.221847,103.208584,2023-09-03,28.02,7.34,4.9,650.52,3.5,2.22,0.018804822935779772,0.4184903769755859,0.15565498018817478,2.82,27.29,3.08,0.0,0.4587455238044631,0.2581961424082313,89,55.88,Moderate
Zhejiang,Hangzhou,Hangzhou_Station_10,37.762991,103.956798,2023-12-20,12.89,7.11,10.15,586.96,1.5,2.67,0.031336373219129854,0.7071596516971703,0.045274816632953914,3.36,25.73,2.52,0.0,0.43675010433868877,0.0,104,5.12,Excellent
Hubei,Wuhan,Wuhan_Station_5,36.875165,104.710469,2023-09-18,14.41,7.41,11.36,499.78,4.14,1.64,0.03319700024112367,1.0380378735576123,0.0,3.55,19.53,4.04,5.457886095062438,0.7108405957203703,0.3563518849689763,106,83.21,Excellent
Guangdong,Shenzhen,Shenzhen_Station_2,21.898774,101.998469,2023-09-24,20.36,6.95,10.07,369.0,3.34,2.71,0.018786105656222837,0.0,0.1404833656727942,2.77,26.06,5.09,7.076431075730822,0.0,0.0,104,58.26,Very Poor
Guangdong,Guangzhou,Guangzhou_Station_4,28.984392,100.837565,2023-03-31,19.14,6.44,7.87,277.56,10.21,1.97,0.015224426772269406,0.28619452546819013,0.08436418724406602,2.69,22.1,2.86,4.440066707980244,0.4466974937609048,0.0,88,23.97,Moderate
Guangdong,Guangzhou,Guangzhou_Station_2,27.255608,120.458476,2023-03-26,21.5,6.69,8.17,466.66,0.76,2.28,0.004121786607966855,0.9764969706443003,0.12447581411196262,2.7,18.89,5.62,20.503169418590954,0.7425375951820121,0.4063448594228853,86,10.01,Moderate
Shanghai,Shanghai,Shanghai_Station_3,28.883718,107.099976,2023-12-01,18.34,7.14,4.58,603.72,1.28,1.67,0.020895188519023052,0.5575408826118569,0.09947079834170702,2.04,19.57,5.91,1.2532830689736747,0.8245668905047685,0.0,79,56.05,Very Poor
Zhejiang,Hangzhou,Hangzhou_Station_9,28.606711,122.866041,2023-06-22,19.33,6.64,5.79,525.96,7.25,2.21,0.011279777366423242,0.07038476677674958,0.18101047596360323,3.69,29.76,4.02,0.0,0.0,0.0,93,46.83,Very Poor
Shanghai,Shanghai,Shanghai_Station_8,26.448774,101.12613,2023-01-05,18.0,7.45,7.25,526.12,0.14,1.53,0.025600402511118794,0.715373085505041,0.004120284622402733,3.85,16.51,4.34,4.377302326813011,0.0,0.0,105,60.05,Moderate
Shandong,Qingdao,Qingdao_Station_9,23.485198,114.725642,2023-07-25,15.88,6.4,10.55,244.75,2.98,1.05,0.017021996252484756,0.8210178713584804,0.014487498294000771,2.72,22.39,4.29,0.0,0.4982120180685774,0.0,106,28.95,Excellent
Beijing,Beijing,Beijing_Station_9,38.272841,109.848781,2023-12-01,15.87,7.02,8.16,654.41,0.05,1.6,0.02782632136188849,1.0503996103652222,0.042263973615011746,3.19,20.21,3.81,0.0,0.429234212758987,0.11324123078582321,96,91.29,Excellent
Jiangsu,Nanjing,Nanjing_Station_4,44.510428,110.483221,2023-10-30,21.02,6.29,8.71,723.7,2.85,1.97,0.021908615681028167,1.1487940100418017,0.01622436414443848,2.74,21.88,5.14,8.387135285996205,0.451196605355863,0.0,101,9.76,Good
Henan,Zhengzhou,Zhengzhou_Station_7,21.631706,117.297384,2023-02-21,17.39,6.27,7.19,405.3,8.86,2.36,0.03368610695579493,0.8521344058616129,0.08471678289079178,1.9,16.28,2.42,0.0,0.1558050810459648,0.03835116270067584,124,18.92,Moderate
Guangdong,Guangzhou,Guangzhou_Station_1,28.98485,112.810286,2023-11-15,16.94,7.39,6.71,584.68,0.17,1.3,0.022755816932772833,0.6915430260235391,0.09086365240574337,3.25,17.35,5.39,0.0,0.8861026661803812,0.22428185686964347,99,29.8,Good
Jiangsu,Nanjing,Nanjing_Station_9,38.127261,117.930652,2023-05-03,22.16,6.41,7.75,492.12,0.0,1.2,0.00866020326836811,0.39281246313137796,0.08117851677830391,1.72,18.07,2.71,15.19278409795955,1.6942453638100563,0.5485417965684914,107,89.07,Moderate
Shanghai,Shanghai,Shanghai_Station_4,24.554773,107.382458,2023-09-28,25.09,6.77,10.15,611.05,1.97,2.1,0.025756924542594227,0.15549285835816257,0.14894095968371923,2.22,19.39,5.54,16.50665702565466,0.7811482592518257,0.0004730545966274702,119,6.77,Poor
Shandong,Jinan,Jinan_Station_4,41.796692,118.666115,2023-12-29,21.73,6.83,8.99,648.28,7.63,1.88,0.03522935561841228,0.37705823555573204,0.13351499560296207,2.65,19.91,4.13,0.0,0.21336311970445487,0.136864958745211,111,26.84,Good
Henan,Luoyang,Luoyang_Station_6,22.430652,116.525348,2023-04-05,15.96,6.97,6.39,655.83,1.59,1.82,0.03416351449717937,0.9546683610697763,0.08420756677715963,4.11,19.13,3.8,14.175819544409613,0.0,0.29415988039696217,118,31.91,Excellent
Beijing,Beijing,Beijing_Station_9,22.129314,104.336954,2023-01-19,19.25,7.56,8.93,383.25,5.69,1.71,0.009100477266267743,0.6836014706835428,0.080820006669619,3.4,22.67,4.22,10.130483071919322,1.4329881770840411,0.5414411952665229,92,89.78,Good
Hubei,Yichang,Yichang_Station_7,24.5638,121.913271,2023-07-26,21.43,6.85,9.8,439.22,12.65,1.04,0.033021722960532914,0.26719880655122585,0.12120990593003533,3.5,27.51,4.21,0.0,0.20370352758710777,0.13068725168209236,93,31.0,Excellent
Jiangsu,Nanjing,Nanjing_Station_6,35.813646,115.669347,2023-07-04,21.84,7.8,7.29,570.1,5.89,1.69,0.020315039643744075,0.8504523289859511,0.07055670333106645,2.31,14.43,2.96,0.0,0.0,0.0,102,6.89,Excellent
Shanghai,Shanghai,Shanghai_Station_1,20.511934,103.667634,2023-04-26,17.92,7.35,8.47,505.65,4.53,1.79,0.03374815858427529,0.4015670499391632,0.10114258530000862,2.5,31.41,3.58,0.0,1.5873401812653085,0.523827244119068,96,23.79,Good
Sichuan,Mianyang,Mianyang_Station_2,37.053097,121.559717,2023-04-20,20.0,7.15,7.79,360.57,10.07,1.37,0.03437166405525653,0.8329000435644374,0.07107452997850254,3.43,17.31,4.78,3.2497496686547764,0.527964110998652,0.0,111,77.6,Moderate
Sichuan,Chengdu,Chengdu_Station_9,31.765768,108.785445,2023-11-21,16.71,7.09,6.3,501.74,6.66,2.3,0.01832121842243044,0.784213383392808,0.04706610637679266,3.25,13.57,4.96,3.606087161394144,0.0,0.05036534078756194,82,68.71,Good
Hubei,Wuhan,Wuhan_Station_1,44.423271,104.497784,2023-12-10,13.07,7.0,3.68,623.06,2.47,1.81,0.012823819485437853,0.7819535517636692,0.06896656967034703,3.09,22.42,4.46,3.9991355612155393,0.727035032223258,0.0,90,77.81,Poor
Shanghai,Shanghai,Shanghai_Station_10,37.175437,108.08519,2023-10-05,21.55,7.27,6.28,492.75,0.29,1.68,0.019537153665704327,0.21717956510312222,0.17453902109844086,3.14,18.22,4.24,5.0118077067582885,0.9076165348455048,0.5019246084373374,105,9.32,Good
Zhejiang,Ningbo,Ningbo_Station_2,29.208983,112.672434,2023-07-22,22.26,6.87,9.85,370.28,3.83,1.23,0.020617873132942735,0.607610280621007,0.09965173277943797,3.43,24.26,5.16,0.0,1.081151941047692,0.36684802525362675,94,6.27,Poor
Yunnan,Kunming,Kunming_Station_4,30.33948,107.286132,2023-01-03,25.56,6.72,4.99,514.62,8.0,1.65,0.02108655179491882,0.19540798414926902,0.1850726263085266,2.55,17.71,5.06,8.553933620578087,0.8357051514299042,0.06749284852262444,90,57.56,Moderate
Yunnan,Kunming,Kunming_Station_1,31.808171,120.964258,2023-09-09,30.28,6.76,9.31,576.92,14.26,1.35,0.02232780345813235,0.838960771168868,0.0,2.54,16.65,3.1,17.31682559642606,1.1717662172910814,0.4371623088810812,103,66.04,Very Poor
Zhejiang,Ningbo,Ningbo_Station_6,23.857426,104.489053,2023-01-18,18.28,6.68,6.44,564.41,2.09,2.04,0.013568950642284099,0.9857259784786906,0.0,3.32,16.74,5.13,0.0,0.279214649842564,0.0,107,35.28,Moderate
Yunnan,Dali,Dali_Station_4,43.802358,113.328062,2023-05-04,18.06,7.38,11.65,541.74,47.48,1.05,0.026792446094306886,0.32927479703889656,0.18958329550623454,2.86,28.61,4.99,0.8574808440949343,0.7281419649233458,0.46452035892614013,99,67.8,Moderate
Hubei,Yichang,Yichang_Station_5,42.267788,104.545217,2023-04-29,18.17,6.96,6.23,514.31,8.99,1.87,0.028745683318878282,1.2083757629105691,0.0,2.5,15.82,3.52,25.891750427074857,0.7858402603163055,0.07713234646707759,92,25.19,Excellent
Sichuan,Chengdu,Chengdu_Station_7,22.257936,115.204548,2023-08-19,21.04,6.98,6.69,364.45,1.79,1.99,0.023612162598427317,0.9450163471419861,0.017386912449173453,3.09,26.6,4.09,16.259395292328406,0.35920051477174864,0.1626155782778847,105,81.93,Poor
Hubei,Yichang,Yichang_Station_7,32.974873,100.243842,2023-05-20,23.75,6.16,7.5,558.37,8.57,2.39,0.018975597727880104,0.5686230401826852,0.18129760676374518,3.16,29.84,3.77,14.77569728900933,0.6160304670569328,0.21157370996550112,106,49.6,Very Poor
Jiangsu,Nanjing,Nanjing_Station_3,35.547622,112.757522,2023-02-26,16.59,6.82,7.21,492.38,1.19,1.04,0.0032607572121878528,0.0509264446351553,0.16762525967666306,2.6,20.47,3.31,7.754377179368314,0.6926298780114453,0.31033651633969905,82,7.13,Poor
Guangdong,Guangzhou,Guangzhou_Station_2,39.603575,124.194275,2023-08-01,28.92,6.92,5.34,449.88,7.12,2.06,0.010620380783221106,0.45170453473251515,0.16452804789628545,2.61,26.07,2.09,5.525759138678918,0.7170753261040571,0.22654784750390405,105,77.92,Moderate
Hubei,Wuhan,Wuhan_Station_4,23.755059,121.390792,2023-10-15,17.3,7.09,10.57,482.98,1.88,2.39,0.02797354505148886,0.42382448789301136,0.08715461704778739,2.72,18.28,4.45,1.0461632457329746,0.0,0.0,103,25.05,Good
Zhejiang,Hangzhou,Hangzhou_Station_9,37.437711,109.184201,2023-07-19,16.12,6.88,8.62,478.73,19.48,2.33,0.022007961444023554,0.6425435317855838,0.14991207146463387,2.44,24.15,5.62,0.0,0.3940812492731942,0.26703260869547346,95,95.93,Excellent
Yunnan,Dali,Dali_Station_1,25.180368,108.657053,2023-11-04,19.02,7.7,9.1,447.0,0.86,1.72,0.007660183118981295,0.593549981994621,0.16927742942678203,3.26,11.67,1.84,5.29024271245207,0.4197622287021476,0.003035628950267419,78,71.54,Moderate
Beijing,Beijing,Beijing_Station_8,39.04803,122.473115,2023-02-14,27.39,6.48,8.63,515.52,0.34,2.15,0.022704729118898186,0.35975940207616763,0.15081148709687436,2.53,14.73,2.38,2.2640899810122623,0.251158067591784,0.09109713886791648,94,12.77,Very Poor
Shanghai,Shanghai,Shanghai_Station_4,26.895322,119.630546,2023-11-10,21.47,7.68,7.98,593.62,14.19,2.09,0.005446144629487684,1.0682625515395605,0.038299475450557605,2.78,19.34,5.59,3.174826118206068,0.10893319708404192,0.19654916128464517,98,66.21,Moderate
Guangdong,Guangzhou,Guangzhou_Station_4,32.129597,104.539887,2023-03-28,16.21,6.51,7.72,617.02,0.12,1.57,0.0333021974528577,0.5194763864214613,0.0,3.21,11.98,2.71,4.35400670247116,1.1263323461452521,0.5201715301596699,101,90.76,Good
Yunnan,Dali,Dali_Station_5,38.028599,120.749304,2023-06-28,20.02,6.74,6.1,444.72,6.93,2.32,0.015420749362919489,1.1303330209848275,0.03959706038344489,3.59,20.0,2.41,0.0,0.0,0.0,114,7.15,Moderate
Shanghai,Shanghai,Shanghai_Station_9,31.663198,105.297829,2023-05-10,14.4,6.63,6.28,427.55,1.09,1.82,0.03278236279976015,0.4434414298067825,0.03817635303493512,2.23,17.03,5.25,11.089823057297176,1.1676543057444972,0.5476880479906284,118,42.39,Poor
Jiangsu,Nanjing,Nanjing_Station_5,24.566725,107.97873,2023-03-04,20.04,7.0,5.76,354.88,0.2,2.37,0.017440232952508447,0.24657876119387517,0.17873118640562807,2.96,18.38,3.46,10.074816347994263,0.7655476593118143,0.03710252800447564,93,14.21,Moderate
Zhejiang,Ningbo,Ningbo_Station_10,23.651886,115.663063,2023-10-18,21.59,6.17,9.52,388.78,3.38,1.83,0.014910980528900223,0.6477858099093842,0.09322015203323823,3.3,23.52,6.93,10.054972991631162,0.055409660641903224,0.01956192331868578,109,26.53,Moderate
Beijing,Beijing,Beijing_Station_9,43.457527,119.808776,2023-11-26,14.18,7.7,6.35,796.95,2.4,2.31,0.017040491086408552,0.47144986493701546,0.17661343058443985,2.95,25.78,3.63,7.2021634484887045,0.7206439513997576,0.32578378085739557,104,33.14,Excellent
Beijing,Beijing,Beijing_Station_4,29.495323,113.550579,2023-09-06,21.09,7.83,4.94,655.72,16.74,2.34,0.01807333622004168,0.8174228341560061,0.059353510697402065,3.49,24.31,3.85,0.0,0.6202519329863325,0.20268031029768963,96,33.51,Very Poor
Beijing,Beijing,Beijing_Station_6,40.611813,101.795499,2023-11-23,21.1,6.28,11.86,489.72,0.59,2.67,0.019205350568531884,0.16036373696845774,0.18283194121472526,2.57,24.25,3.89,2.8023730195529106,0.7177682122143135,0.4780285339558137,98,54.8,Moderate
Sichuan,Mianyang,Mianyang_Station_5,21.369781,106.97522,2023-08-27,25.99,6.77,4.41,638.56,0.58,1.82,0.022075355095381853,0.4336629236213938,0.15648954798756223,3.11,14.25,4.77,8.178284832106447,0.0,0.0,108,76.18,Excellent
Jiangsu,Nanjing,Nanjing_Station_3,38.644476,104.023185,2023-01-07,18.0,6.97,6.2,466.7,0.65,1.93,0.021857587981526743,0.5025524291377068,0.06659868647986023,2.95,19.09,4.49,0.0,0.46111462864032815,0.0,82,6.98,Excellent
