Longitude,Latitude,Pb_lagrange_interpolated
105.15161932777777,22.373764033333334,538384.2545946916
105.42915718333333,22.373764033333334,47766.5290646378
105.70669503888888,22.373764033333334,1853397.0090671005
105.98423289444443,22.373764033333334,2645230.8647534167
106.26177075,22.373764033333334,1558011.3872817224
106.53930860555555,22.373764033333334,110180.1346896123
106.81684646111111,22.373764033333334,-409334.31535768224
107.09438431666666,22.373764033333334,-83994.85346838948
107.37192217222221,22.373764033333334,344125.96261912107
107.64946002777778,22.373764033333334,438210.0111897566
107.92699788333333,22.373764033333334,273753.5818015323
108.20453573888888,22.373764033333334,94927.07398875615
108.48207359444444,22.373764033333334,14850.896261630902
108.75961145,22.373764033333334,873.5734003408816
109.03714930555554,22.373764033333334,-2003.6530760312871
109.31468716111111,22.373764033333334,-5380.604417137642
109.59222501666666,22.373764033333334,-1611.904958734148
109.86976287222222,22.373764033333334,2377.347041938185
110.14730072777778,22.373764033333334,-6360.546073573561
110.42483858333333,22.373764033333334,-20880.757300986363
110.70237643888889,22.373764033333334,-16009.85622569058
110.97991429444444,22.373764033333334,20847.032468435482
111.25745214999999,22.373764033333334,68310.146010801
111.53499000555556,22.373764033333334,86926.20868866722
111.8125278611111,22.373764033333334,56960.38952083765
112.09006571666666,22.373764033333334,-1662.4731564698864
112.36760357222222,22.373764033333334,-47453.733372150265
112.64514142777777,22.373764033333334,-54245.20415126647
112.92267928333334,22.373764033333334,-30471.486927026966
113.20021713888889,22.373764033333334,-4978.239633964957
113.47775499444444,22.373764033333334,2469.744435286487
113.75529285,22.373764033333334,-4381.236225391883
114.03283070555555,22.373764033333334,-9741.300974444759
114.3103685611111,22.373764033333334,-6151.996281326158
114.58790641666667,22.373764033333334,-447.3119356311811
114.86544427222222,22.373764033333334,-1562.7508844521053
115.14298212777777,22.373764033333334,-7824.324959101788
115.42051998333334,22.373764033333334,-9875.712162174506
115.69805783888889,22.373764033333334,-4172.5795870879365
115.97559569444445,22.373764033333334,1912.2718928549016
116.25313355,22.373764033333334,653.3096236521247
116.53067140555555,22.373764033333334,-4869.990225712702
116.8082092611111,22.373764033333334,-5840.556819929598
117.08574711666667,22.373764033333334,-1624.0558615265
117.36328497222222,22.373764033333334,471.30571206403334
117.64082282777778,22.373764033333334,58.7160299137864
117.91836068333333,22.373764033333334,2708.984876056012
118.19589853888888,22.373764033333334,-2406.241628557588
118.47343639444445,22.373764033333334,-23823.832018544414
118.75097425,22.373764033333334,29508.30911129709
119.02851210555556,22.373764033333334,367223.0315951786
119.30604996111111,22.373764033333334,997656.4531641228
119.58358781666666,22.373764033333334,1253212.097872665
119.86112567222222,22.373764033333334,141945.61219291526
120.13866352777778,22.373764033333334,-1831100.6675260188
120.41620138333333,22.373764033333334,-1412037.4798377077
120.6937392388889,22.373764033333334,3912893.4611889496
120.97127709444445,22.373764033333334,9082144.220464779
121.24881495,22.373764033333334,5019128.5651830435
121.52635280555556,22.373764033333334,-95212.73360415007
121.80389066111111,22.373764033333334,16475636.892900726
122.08142851666668,22.373764033333334,17508930.491161108
122.35896637222223,22.373764033333334,-58878298.33559259
122.63650422777778,22.373764033333334,5687039.351396798
122.91404208333333,22.373764033333334,-1973467911.0607677
123.19157993888889,22.373764033333334,-31078413168.78769
123.46911779444444,22.373764033333334,-192183632354.19345
123.74665565000001,22.373764033333334,-668766761560.6416
124.02419350555556,22.373764033333334,-1096591819734.886
124.30173136111111,22.373764033333334,1639191303642.532
124.57926921666667,22.373764033333334,11616734743036.4
124.85680707222222,22.373764033333334,-29355320613939.06
125.13434492777779,22.373764033333334,-683188681486612.4
125.41188278333334,22.373764033333334,-5198239425288434.0
125.68942063888889,22.373764033333334,-2.8482410753049144e+16
125.96695849444444,22.373764033333334,-1.296850263127384e+17
126.24449635,22.373764033333334,-5.2000690784547654e+17
98.76824864999999,22.65132756666667,-5787727878459948.0
99.04578650555554,22.65132756666667,-1340522284923980.0
99.3233243611111,22.65132756666667,-269597452552912.4
99.60086221666666,22.65132756666667,-44577899663459.99
99.8784000722222,22.65132756666667,-5457671321465.074
100.15593792777777,22.65132756666667,-383250067222.8173
100.43347578333332,22.65132756666667,-5014916234.829377
100.71101363888889,22.65132756666667,-18173231.844888676
100.98855149444444,22.65132756666667,3016565681.5799685
101.26608934999999,22.65132756666667,2533533206.59551
101.54362720555555,22.65132756666667,610229392.013488
101.8211650611111,22.65132756666667,-1829096.8310446288
102.09870291666665,22.65132756666667,204468109.27898222
102.37624077222222,22.65132756666667,357375874.085873
102.65377862777777,22.65132756666667,283267893.00718
102.93131648333332,22.65132756666667,139918770.17600283
103.20885433888888,22.65132756666667,43558607.67017436
103.48639219444443,22.65132756666667,6091706.36233175
103.76393005,22.65132756666667,-1182637.7709637387
104.04146790555555,22.65132756666667,-611770.4412175687
104.3190057611111,22.65132756666667,-11147.277287413352
104.59654361666666,22.65132756666667,-7692.728635614461
104.87408147222222,22.65132756666667,-40525.529072869474
105.15161932777777,22.65132756666667,-7138.138588024383
105.42915718333333,22.65132756666667,-701.7746188143817
105.70669503888888,22.65132756666667,-28010.782780742327
105.98423289444443,22.65132756666667,-40786.624350705744
106.26177075,22.65132756666667,-24367.58077530461
106.53930860555555,22.65132756666667,-1741.7366127055006
106.81684646111111,22.65132756666667,6525.540298690181
107.09438431666666,22.65132756666667,1348.45289772117
107.37192217222221,22.65132756666667,-5559.106522937286
107.64946002777778,22.65132756666667,-7121.719241756071
107.92699788333333,22.65132756666667,-4478.214421226061
108.20453573888888,22.65132756666667,-1565.0993180228272
108.48207359444444,22.65132756666667,-245.2503707356937
108.75961145,22.65132756666667,-11.076538035884631
109.03714930555554,22.65132756666667,31.325464611224003
109.31468716111111,22.65132756666667,80.45663323862766
109.59222501666666,22.65132756666667,18.244493927773643
109.86976287222222,22.65132756666667,-42.107253600337295
110.14730072777778,22.65132756666667,107.19638186259087
110.42483858333333,22.65132756666667,348.03641084305923
110.70237643888889,22.65132756666667,265.6380544781754
110.97991429444444,22.65132756666667,-345.3592421862343
111.25745214999999,22.65132756666667,-1130.0572252405966
111.53499000555556,22.65132756666667,-1436.42630063612
111.8125278611111,22.65132756666667,-939.0739724824979
112.09006571666666,22.65132756666667,31.71014621973554
112.36760357222222,22.65132756666667,789.2930257023669
112.64514142777777,22.65132756666667,900.7696761303142
112.92267928333334,22.65132756666667,506.04145834033864
113.20021713888889,22.65132756666667,82.94480716812116
113.47775499444444,22.65132756666667,-41.06196218185286
113.75529285,22.65132756666667,72.06694430280082
114.03283070555555,22.65132756666667,160.83465217235064
114.3103685611111,22.65132756666667,101.62688269659503
114.58790641666667,22.65132756666667,7.3909279333663065
114.86544427222222,22.65132756666667,25.795325039111493
115.14298212777777,22.65132756666667,129.05044644020532
115.42051998333334,22.65132756666667,162.68125300455387
115.69805783888889,22.65132756666667,68.6047194864097
115.97559569444445,22.65132756666667,-31.349363064985567
116.25313355,22.65132756666667,-10.649837894843067
116.53067140555555,22.65132756666667,78.79587584156992
116.8082092611111,22.65132756666667,92.53713528451362
117.08574711666667,22.65132756666667,22.97045942000854
117.36328497222222,22.65132756666667,-8.968485268665225
117.64082282777778,22.65132756666667,-1.062340062085375
117.91836068333333,22.65132756666667,-46.58146783712448
118.19589853888888,22.65132756666667,41.67675892473377
118.47343639444445,22.65132756666667,405.2283637737627
118.75097425,22.65132756666667,-504.7355010004687
119.02851210555556,22.65132756666667,-6228.833853029715
119.30604996111111,22.65132756666667,-16882.619175621967
119.58358781666666,22.65132756666667,-21170.435208883813
119.86112567222222,22.65132756666667,-2372.8847078751614
120.13866352777778,22.65132756666667,30926.41924251173
120.41620138333333,22.65132756666667,23828.347944863
120.6937392388889,22.65132756666667,-65969.29954681658
120.97127709444445,22.65132756666667,-153065.10965412573
121.24881495,22.65132756666667,-84564.01942171819
121.52635280555556,22.65132756666667,1603.5407307171918
121.80389066111111,22.65132756666667,-277435.3307070044
122.08142851666668,22.65132756666667,-294785.11158031196
122.35896637222223,22.65132756666667,991152.8448563268
122.63650422777778,22.65132756666667,-95735.42141236698
122.91404208333333,22.65132756666667,33212194.872853123
123.19157993888889,22.65132756666667,522993285.55205613
123.46911779444444,22.65132756666667,3233886120.780154
123.74665565000001,22.65132756666667,11252743449.1807
124.02419350555556,22.65132756666667,18450510075.737267
124.30173136111111,22.65132756666667,-27578867113.373497
124.57926921666667,22.65132756666667,-195441847641.06732
124.85680707222222,22.65132756666667,493866875561.77747
125.13434492777779,22.65132756666667,11493593250676.916
125.41188278333334,22.65132756666667,87451188736732.73
125.68942063888889,22.65132756666667,479162002167758.1
125.96695849444444,22.65132756666667,2181691388509340.8
126.24449635,22.65132756666667,8748063270161481.0
98.76824864999999,22.9288911,-4.063993509930963e+16
99.04578650555554,22.9288911,-9423704316843242.0
99.3233243611111,22.9288911,-1897662801076117.0
99.60086221666666,22.9288911,-314224610234770.9
99.8784000722222,22.9288911,-38531665309898.06
100.15593792777777,22.9288911,-2710618378186.865
100.43347578333332,22.9288911,-35540903125.93915
100.71101363888889,22.9288911,-129090710.87056063
100.98855149444444,22.9288911,21485126521.974785
101.26608934999999,22.9288911,18100870237.640137
101.54362720555555,22.9288911,4375787173.110066
101.8211650611111,22.9288911,-13173590.806656135
102.09870291666665,22.9288911,1480521410.9112678
102.37624077222222,22.9288911,2604996111.380981
102.65377862777777,22.9288911,2082491195.408759
102.93131648333332,22.9288911,1040336920.8482983
103.20885433888888,22.9288911,329002736.3063841
103.48639219444443,22.9288911,47097803.76875162
103.76393005,22.9288911,-9500416.692558851
104.04146790555555,22.9288911,-5294294.700972
104.3190057611111,22.9288911,-118888.34350731244
104.59654361666666,22.9288911,197838.58318662853
104.87408147222222,22.9288911,-151009.59816301806
105.15161932777777,22.9288911,-35876.21486524598
105.42915718333333,22.9288911,-4111.587773881578
105.70669503888888,22.9288911,-170283.67719493064
105.98423289444443,22.9288911,-254154.76580412284
106.26177075,22.9288911,-154446.4882513779
106.53930860555555,22.9288911,-11178.351492108264
106.81684646111111,22.9288911,42291.80139831042
107.09438431666666,22.9288911,8810.43792583946
107.37192217222221,22.9288911,-36583.58842153726
107.64946002777778,22.9288911,-47187.175767346096
107.92699788333333,22.9288911,-29872.784829380664
108.20453573888888,22.9288911,-10492.173674790265
108.48207359444444,22.9288911,-1601.8180337293359
108.75961145,22.9288911,-24.61967854931129
109.03714930555554,22.9288911,187.13525513215646
109.31468716111111,22.9288911,456.5448819471181
109.59222501666666,22.9288911,50.37258620008711
109.86976287222222,22.9288911,-303.48508478922633
110.14730072777778,22.9288911,731.6429716724169
110.42483858333333,22.9288911,2346.635627612778
110.70237643888889,22.9288911,1782.5536596156232
110.97991429444444,22.9288911,-2313.9713663733914
111.25745214999999,22.9288911,-7561.432971678631
111.53499000555556,22.9288911,-9600.619023794954
111.8125278611111,22.9288911,-6259.705024768473
112.09006571666666,22.9288911,246.3948998101554
112.36760357222222,22.9288911,5318.477481800723
112.64514142777777,22.9288911,6057.634437119437
112.92267928333334,22.9288911,3403.3460798002056
113.20021713888889,22.9288911,560.0225122149401
113.47775499444444,22.9288911,-276.3399135912263
113.75529285,22.9288911,479.22112820117115
114.03283070555555,22.9288911,1073.8694031224445
114.3103685611111,22.9288911,678.8007697704882
114.58790641666667,22.9288911,49.35751139952778
114.86544427222222,22.9288911,172.04595315733457
115.14298212777777,22.9288911,859.5372012953437
115.42051998333334,22.9288911,1081.3089303712916
115.69805783888889,22.9288911,454.6244244392798
115.97559569444445,22.9288911,-206.78359885639014
116.25313355,22.9288911,-69.63380466682214
116.53067140555555,22.9288911,508.9587193574742
116.8082092611111,22.9288911,577.4004241934465
117.08574711666667,22.9288911,114.30817539511739
117.36328497222222,22.9288911,-71.61836791826286
117.64082282777778,22.9288911,-8.092686456382754
117.91836068333333,22.9288911,-328.55554011759557
118.19589853888888,22.9288911,301.9808005998212
118.47343639444445,22.9288911,2828.5569375790183
118.75097425,22.9288911,-3545.8815062169324
119.02851210555556,22.9288911,-43233.25049071292
119.30604996111111,22.9288911,-116759.10074598082
119.58358781666666,22.9288911,-146026.0899558015
119.86112567222222,22.9288911,-16132.34144953525
120.13866352777778,22.9288911,213153.54624767366
120.41620138333333,22.9288911,163959.97854303548
120.6937392388889,22.9288911,-453645.2127431244
120.97127709444445,22.9288911,-1051761.6049485202
121.24881495,22.9288911,-580750.3444227353
121.52635280555556,22.9288911,11005.258157195654
121.80389066111111,22.9288911,-1903509.987332424
122.08142851666668,22.9288911,-2021920.5109661375
122.35896637222223,22.9288911,6796499.29634783
122.63650422777778,22.9288911,-656422.0188173383
122.91404208333333,22.9288911,227628668.07277173
123.19157993888889,22.9288911,3583927159.9786506
123.46911779444444,22.9288911,22157715660.042816
123.74665565000001,22.9288911,77090919681.10011
124.02419350555556,22.9288911,126387668638.87787
124.30173136111111,22.9288911,-188899354470.129
124.57926921666667,22.9288911,-1338550612232.2627
124.85680707222222,22.9288911,3382167502357.142
125.13434492777779,22.9288911,78706975122389.97
125.41188278333334,22.9288911,598823730427343.6
125.68942063888889,22.9288911,3280913718851782.0
125.96695849444444,22.9288911,1.4937839810058336e+16
126.24449635,22.9288911,5.989505911720378e+16
98.76824864999999,23.206454633333337,-3887060210633413.0
99.04578650555554,23.206454633333337,-902188818283606.8
99.3233243611111,23.206454633333337,-181862884719009.9
99.60086221666666,23.206454633333337,-30148301430189.574
99.8784000722222,23.206454633333337,-3701643566055.419
100.15593792777777,23.206454633333337,-260775039745.2801
100.43347578333332,23.206454633333337,-3424729063.6264563
100.71101363888889,23.206454633333337,-12461865.781633193
100.98855149444444,23.206454633333337,2078469780.5979352
101.26608934999999,23.206454633333337,1755339612.8474977
101.54362720555555,23.206454633333337,425553857.694258
101.8211650611111,23.206454633333337,-1285495.730265014
102.09870291666665,23.206454633333337,145061632.0464285
102.37624077222222,23.206454633333337,256522128.87089443
102.65377862777777,23.206454633333337,206371541.9553108
102.93131648333332,23.206454633333337,103948056.71921681
103.20885433888888,23.206454633333337,33241979.245228264
103.48639219444443,23.206454633333337,4835381.574523384
103.76393005,23.206454633333337,-999928.7044776857
104.04146790555555,23.206454633333337,-582318.5197580714
104.3190057611111,23.206454633333337,-14448.418988655634
104.59654361666666,23.206454633333337,37917.296251258886
104.87408147222222,23.206454633333337,-4433.327973845568
105.15161932777777,23.206454633333337,-2380.5656539535794
105.42915718333333,23.206454633333337,-332.2513816486817
105.70669503888888,23.206454633333337,-14336.785201007016
105.98423289444443,23.206454633333337,-21953.949289096265
106.26177075,23.206454633333337,-13571.318928837598
106.53930860555555,23.206454633333337,-994.5627273598213
106.81684646111111,23.206454633333337,3799.822214182599
107.09438431666666,23.206454633333337,798.1523249410782
107.37192217222221,23.206454633333337,-3338.702652238067
107.64946002777778,23.206454633333337,-4335.649333938832
107.92699788333333,23.206454633333337,-2759.208848869096
108.20453573888888,23.206454633333337,-965.0858947012323
108.48207359444444,23.206454633333337,-133.35740382083452
108.75961145,23.206454633333337,7.882382132641089
109.03714930555554,23.206454633333337,12.847197252637748
109.31468716111111,23.206454633333337,29.52666516849504
109.59222501666666,23.206454633333337,-4.3202533668796885
109.86976287222222,23.206454633333337,-29.825498207428794
110.14730072777778,23.206454633333337,67.60835478948934
110.42483858333333,23.206454633333337,213.9969972976545
110.70237643888889,23.206454633333337,161.82822699094456
110.97991429444444,23.206454633333337,-209.81831623675495
111.25745214999999,23.206454633333337,-684.9880643365385
111.53499000555556,23.206454633333337,-868.8916128143524
111.8125278611111,23.206454633333337,-564.8069158705015
112.09006571666666,23.206454633333337,26.1408187957885
112.36760357222222,23.206454633333337,486.32846597890534
112.64514142777777,23.206454633333337,552.5540187101756
112.92267928333334,23.206454633333337,310.4226749311745
113.20021713888889,23.206454633333337,51.32172441625458
113.47775499444444,23.206454633333337,-25.188692596362618
113.75529285,23.206454633333337,43.08979500622966
114.03283070555555,23.206454633333337,96.95909834314045
114.3103685611111,23.206454633333337,61.27170298171542
114.58790641666667,23.206454633333337,4.44812724840976
114.86544427222222,23.206454633333337,15.479190874910929
115.14298212777777,23.206454633333337,77.10132859987368
115.42051998333334,23.206454633333337,96.5920560226435
115.69805783888889,23.206454633333337,40.37090524186922
115.97559569444445,23.206454633333337,-18.199186452546805
116.25313355,23.206454633333337,-6.02747712051995
116.53067140555555,23.206454633333337,43.00856938923555
116.8082092611111,23.206454633333337,45.45912301558932
117.08574711666667,23.206454633333337,4.163645067410762
117.36328497222222,23.206454633333337,-8.196672829510941
117.64082282777778,23.206454633333337,-0.8725978347487273
117.91836068333333,23.206454633333337,-31.032725094797975
118.19589853888888,23.206454633333337,36.51054049577802
118.47343639444445,23.206454633333337,282.017881158857
118.75097425,23.206454633333337,-353.8633673137159
119.02851210555556,23.206454633333337,-4203.66418407201
119.30604996111111,23.206454633333337,-11256.02513018825
119.58358781666666,23.206454633333337,-13993.49318736265
119.86112567222222,23.206454633333337,-1507.0305358697321
120.13866352777778,23.206454633333337,20361.772197273236
120.41620138333333,23.206454633333337,15613.367692243184
120.6937392388889,23.206454633333337,-43110.19389417478
120.97127709444445,23.206454633333337,-99790.72258756674
121.24881495,23.206454633333337,-55032.79196544192
121.52635280555556,23.206454633333337,1041.4167734852622
121.80389066111111,23.206454633333337,-179991.34215707038
122.08142851666668,23.206454633333337,-191042.36636544336
122.35896637222223,23.206454633333337,641748.3248224707
122.63650422777778,23.206454633333337,-61958.1264359836
122.91404208333333,23.206454633333337,21467473.782267634
123.19157993888889,23.206454633333337,337852551.8819625
123.46911779444444,23.206454633333337,2087943665.6166759
123.74665565000001,23.206454633333337,7261723744.935831
124.02419350555556,23.206454633333337,11901442267.999306
124.30173136111111,23.206454633333337,-17782699926.38611
124.57926921666667,23.206454633333337,-125975663410.89531
124.85680707222222,23.206454633333337,318230974494.0462
125.13434492777779,23.206454633333337,7403986740054.264
125.41188278333334,23.206454633333337,56320305111591.53
125.68942063888889,23.206454633333337,308519037737120.25
125.96695849444444,23.206454633333337,1404439007867497.5
126.24449635,23.206454633333337,5630410626922861.0
98.76824864999999,23.48401816666667,293987965460372.1
99.04578650555554,23.48401816666667,68147475627746.016
99.3233243611111,23.48401816666667,13717679165535.576
99.60086221666666,23.48401816666667,2270459565640.3926
99.8784000722222,23.48401816666667,278277172397.82684
100.15593792777777,23.48401816666667,19565152198.719894
100.43347578333332,23.48401816666667,256365594.43181747
100.71101363888889,23.48401816666667,930452.0511515178
100.98855149444444,23.48401816666667,-154722237.86157554
101.26608934999999,23.48401816666667,-130212059.0419014
101.54362720555555,23.48401816666667,-31437544.761519372
101.8211650611111,23.48401816666667,94495.32616571877
102.09870291666665,23.48401816666667,-10598958.334022969
102.37624077222222,23.48401816666667,-18602012.042350996
102.65377862777777,23.48401816666667,-14821701.195291488
102.93131648333332,23.48401816666667,-7371165.647928461
103.20885433888888,23.48401816666667,-2316265.644696346
103.48639219444443,23.48401816666667,-328397.05230292236
103.76393005,23.48401816666667,65192.177661895155
104.04146790555555,23.48401816666667,35225.29313914794
104.3190057611111,23.48401816666667,729.119816819215
104.59654361666666,23.48401816666667,-575.2310881799767
104.87408147222222,23.48401816666667,1576.5930072991878
105.15161932777777,23.48401816666667,318.48227211997005
105.42915718333333,23.48401816666667,32.86276020357747
105.70669503888888,23.48401816666667,1343.7340626999126
105.98423289444443,23.48401816666667,1988.3136846010666
106.26177075,23.48401816666667,1202.5973531465643
106.53930860555555,23.48401816666667,86.86901851646957
106.81684646111111,23.48401816666667,-328.6892256291319
107.09438431666666,23.48401816666667,-68.5949716572356
107.37192217222221,23.48401816666667,285.6596846547749
107.64946002777778,23.48401816666667,369.426606356019
107.92699788333333,23.48401816666667,232.96434576190816
108.20453573888888,23.48401816666667,78.21037065903919
108.48207359444444,23.48401816666667,7.182964638533418
108.75961145,23.48401816666667,-2.668506112558573
109.03714930555554,23.48401816666667,-0.22394422273242404
109.31468716111111,23.48401816666667,-0.5199043161747972
109.59222501666666,23.48401816666667,1.3805747794517722
109.86976287222222,23.48401816666667,2.4854354783436405
110.14730072777778,23.48401816666667,-5.232550387558591
110.42483858333333,23.48401816666667,-16.34027271421544
110.70237643888889,23.48401816666667,-12.320553836591788
110.97991429444444,23.48401816666667,15.969744354950965
111.25745214999999,23.48401816666667,52.138816271637026
111.53499000555556,23.48401816666667,66.0987494631337
111.8125278611111,23.48401816666667,42.813783756217525
112.09006571666666,23.48401816666667,-2.3542335164560386
112.36760357222222,23.48401816666667,-37.47417158407155
112.64514142777777,23.48401816666667,-42.43699947224308
112.92267928333334,23.48401816666667,-23.830729207416734
113.20021713888889,23.48401816666667,-3.9619978202701462
113.47775499444444,23.48401816666667,1.9281254763006193
113.75529285,23.48401816666667,-3.246960532398962
114.03283070555555,23.48401816666667,-7.3359232930149565
114.3103685611111,23.48401816666667,-4.630235757520109
114.58790641666667,23.48401816666667,-0.33494984570928293
114.86544427222222,23.48401816666667,-1.1631898472655124
115.14298212777777,23.48401816666667,-5.764019331072577
115.42051998333334,23.48401816666667,-7.170926911253019
115.69805783888889,23.48401816666667,-2.9672223719900193
115.97559569444445,23.48401816666667,1.3170802908385948
116.25313355,23.48401816666667,0.42331988210661586
116.53067140555555,23.48401816666667,-2.8783660201826957
116.8082092611111,23.48401816666667,-2.569997281849415
117.08574711666667,23.48401816666667,0.5235783766392386
117.36328497222222,23.48401816666667,0.8768966429319308
117.64082282777778,23.48401816666667,0.09533335196837471
117.91836068333333,23.48401816666667,3.0029119695973328
118.19589853888888,23.48401816666667,-1.9750489207165034
118.47343639444445,23.48401816666667,-21.89090388790807
118.75097425,23.48401816666667,28.349177808075318
119.02851210555556,23.48401816666667,335.4031636691385
119.30604996111111,23.48401816666667,897.1398871127064
119.58358781666666,23.48401816666667,1113.1539005322547
119.86112567222222,23.48401816666667,117.52789386380553
120.13866352777778,23.48401816666667,-1619.7078145623002
120.41620138333333,23.48401816666667,-1239.4534934495573
120.6937392388889,23.48401816666667,3417.4905518751802
120.97127709444445,23.48401816666667,7901.612390938468
121.24881495,23.48401816666667,4353.385731048636
121.52635280555556,23.48401816666667,-82.28470837958287
121.80389066111111,23.48401816666667,14212.038193825509
122.08142851666668,23.48401816666667,15073.92075797844
122.35896637222223,23.48401816666667,-50603.52044834205
122.63650422777778,23.48401816666667,4883.632329993565
122.91404208333333,23.48401816666667,-1690659.7593315623
123.19157993888889,23.48401816666667,-26594505.84147862
123.46911779444444,23.48401816666667,-164278418.0722977
123.74665565000001,23.48401816666667,-571099089.4699613
124.02419350555556,23.48401816666667,-935607988.0836017
124.30173136111111,23.48401816666667,1397417452.722539
124.57926921666667,23.48401816666667,9896001626.415325
124.85680707222222,23.48401816666667,-24990199799.973255
125.13434492777779,23.48401816666667,-581240343637.1688
125.41188278333334,23.48401816666667,-4420036374458.549
125.68942063888889,23.48401816666667,-24205872199516.4
125.96695849444444,23.48401816666667,-110160566159941.88
126.24449635,23.48401816666667,-441523569534321.4
98.76824864999999,23.7615817,-595705817810639.6
99.04578650555554,23.7615817,-135432216851599.64
99.3233243611111,23.7615817,-26670298216944.17
99.60086221666666,23.7615817,-4305379845238.264
99.8784000722222,23.7615817,-512745472020.9991
100.15593792777777,23.7615817,-34866792617.7457
100.43347578333332,23.7615817,-439268225.25113034
100.71101363888889,23.7615817,-1521365.772325695
100.98855149444444,23.7615817,238906109.28464407
101.26608934999999,23.7615817,187254131.40545744
101.54362720555555,23.7615817,41265982.22991583
101.8211650611111,23.7615817,-109802.5003855062
102.09870291666665,23.7615817,10363577.351476107
102.37624077222222,23.7615817,13906517.512030236
102.65377862777777,23.7615817,6697877.503335044
102.93131648333332,23.7615817,431766.082113076
103.20885433888888,23.7615817,-1134048.241693519
103.48639219444443,23.7615817,-428595.9736506953
103.76393005,23.7615817,172359.67311398673
104.04146790555555,23.7615817,184473.29674459872
104.3190057611111,23.7615817,9009.574046646976
104.59654361666666,23.7615817,-64470.53981443933
104.87408147222222,23.7615817,-38416.30638772294
105.15161932777777,23.7615817,-4502.764144489215
105.42915718333333,23.7615817,-284.07358923652856
105.70669503888888,23.7615817,-9910.044953244456
105.98423289444443,23.7615817,-12987.113224681347
106.26177075,23.7615817,-7175.767559521486
106.53930860555555,23.7615817,-483.83262619055654
106.81684646111111,23.7615817,1735.2018792401852
107.09438431666666,23.7615817,347.02674372267836
107.37192217222221,23.7615817,-1394.647887865979
107.64946002777778,23.7615817,-1742.4078294788437
107.92699788333333,23.7615817,-1044.1997065495716
108.20453573888888,23.7615817,-298.0452219889184
108.48207359444444,23.7615817,21.07850023137245
108.75961145,23.7615817,34.17187164492288
109.03714930555554,23.7615817,-8.427510707453852
109.31468716111111,23.7615817,-15.698949729992846
109.59222501666666,23.7615817,-11.891721087112677
109.86976287222222,23.7615817,-7.990599453810834
110.14730072777778,23.7615817,14.826650652479701
110.42483858333333,23.7615817,46.07839740087786
110.70237643888889,23.7615817,35.15464402367314
110.97991429444444,23.7615817,-45.898331286573224
111.25745214999999,23.7615817,-151.06220253909208
111.53499000555556,23.7615817,-192.2011746690405
111.8125278611111,23.7615817,-124.26090477825507
112.09006571666666,23.7615817,8.005329020314376
112.36760357222222,23.7615817,110.61100473500677
112.64514142777777,23.7615817,124.60147153221449
112.92267928333334,23.7615817,69.78277909879638
113.20021713888889,23.7615817,11.685224091793598
113.47775499444444,23.7615817,-5.54784078482498
113.75529285,23.7615817,9.154340443193256
114.03283070555555,23.7615817,20.647121353198113
114.3103685611111,23.7615817,12.908597808201229
114.58790641666667,23.7615817,0.9148630321602339
114.86544427222222,23.7615817,3.1668741924063823
115.14298212777777,23.7615817,15.354015673340477
115.42051998333334,23.7615817,18.568193677224095
115.69805783888889,23.7615817,7.377502876961811
115.97559569444445,23.7615817,-3.070081759948831
116.25313355,23.7615817,-0.8607700545088649
116.53067140555555,23.7615817,4.458365438857293
116.8082092611111,23.7615817,-0.7611618946345118
117.08574711666667,23.7615817,-8.706015928914749
117.36328497222222,23.7615817,-4.491404331072215
117.64082282777778,23.7615817,-0.478788255335066
117.91836068333333,23.7615817,-11.641934032665196
118.19589853888888,23.7615817,8.107032406497508
118.47343639444445,23.7615817,78.35746683178883
118.75097425,23.7615817,-103.0733452622569
119.02851210555556,23.7615817,-1157.6096423631584
119.30604996111111,23.7615817,-3033.8687503296633
119.58358781666666,23.7615817,-3704.633507531861
119.86112567222222,23.7615817,-367.2359517136301
120.13866352777778,23.7615817,5320.394046660262
120.41620138333333,23.7615817,4031.0674271655735
120.6937392388889,23.7615817,-11032.481539963028
120.97127709444445,23.7615817,-25350.19816279916
121.24881495,23.7615817,-13892.768307261216
121.52635280555556,23.7615817,261.1461164496758
121.80389066111111,23.7615817,-44926.856935679534
122.08142851666668,23.7615817,-47468.29789661098
122.35896637222223,23.7615817,158792.91452406836
122.63650422777778,23.7615817,-15280.282102190082
122.91404208333333,23.7615817,5270997.173235867
123.19157993888889,23.7615817,82687532.51618169
123.46911779444444,23.7615817,509450421.3185303
123.74665565000001,23.7615817,1766749642.6196647
124.02419350555556,23.7615817,2887773031.717886
124.30173136111111,23.7615817,-4303861939.247756
124.57926921666667,23.7615817,-30416335247.709312
124.85680707222222,23.7615817,76661774430.8729
125.13434492777779,23.7615817,1779793738447.236
125.41188278333334,23.7615817,13510878079762.273
125.68942063888889,23.7615817,73868282292078.88
125.96695849444444,23.7615817,335641589831806.7
126.24449635,23.7615817,1343216700525036.5
98.76824864999999,24.039145233333336,655312257828580.4
99.04578650555554,24.039145233333336,155479882233010.88
99.3233243611111,24.039145233333336,32093890474263.06
99.60086221666666,24.039145233333336,5458681151561.705
99.8784000722222,24.039145233333336,689161320275.9526
100.15593792777777,24.039145233333336,50047080291.67723
100.43347578333332,24.039145233333336,679463041.2146612
100.71101363888889,24.039145233333336,2563950.7122704415
100.98855149444444,24.039145233333336,-445306073.24892443
